Ilya's Castle,,Fuun Karakury Ilya's Castle,Lotto Drop Bonus:,,6,,Apple AP Buyback?:,X,,,Event Run Caps:,,,,,,,Raid Run Caps:,,,,,,,,Special Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,AP,AP,Type,Lotto,White ,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Second: Scapegoat RUN,34.39,40,Lotto 2,6,,3.791,2.294,,6528,Primordial Lanugo,29.1,118.2,AP,0.870,0.519,,6514,Homunculus Baby,40.3,85.3,AP,0.532,0.389,,6103,Magic Gem of Lancer,20.5,167.8,AP,0.119,,,7103,Lancer Monument,9.93,346.3,AP,0.138,,,6003,Gem of Lancer,9.27,371.0,AP,0.023,,,7101,Saber Monument,3.97,866.2,AP,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",244,"24,339",,,40.1,12.0,5.4,184.1,,,,,,,,,,6511,Forbidden Page,37.367,92.0,AP,0.661,0.330,,6524,Great Knight Medal,37.367,92.0,AP,0.588,0.337,,6516,Evil Bone,56.050,61.4,AP,0.303,0.200,,6512,Dragon Fang,56.050,61.4,AP,0.409,0.265,,6522,Fool's Chain,56.050,61.4,AP,0.429,0.254,,,,,,,,,,,,,,,,,,,-1,Blue Gems,37.367,,-2,Red Gems,37.367,,-3,Gold Gems,18.683,,-6,XP,560.5
Second: Samurai ZAN,33.09,40,Lotto 2,6,,4.116,2.332,,6510,Eternal Gear,40,82.7,AP,0.537,0.264,,6537,Giant's Ring,38.6,85.7,AP,0.520,0.294,,6107,Magic Gem of Berserker,23.8,139.0,AP,0.158,,,6007,Gem of Berserker,21.5,153.9,AP,0.045,,,7101,Saber Monument,10.3,321.3,AP,0.154,,,7103,Lancer Monument,10.1,327.6,AP,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",284,"31,162",,,48.1,15.0,4.3,143.8,,,,,,,,,,6511,Forbidden Page,46.033,71.9,AP,0.846,0.423,,6524,Great Knight Medal,46.033,71.9,AP,0.753,0.431,,6516,Evil Bone,69.050,47.9,AP,0.388,0.256,,6512,Dragon Fang,69.050,47.9,AP,0.524,0.339,,6522,Fool's Chain,69.050,47.9,AP,0.549,0.325,,,,,,,,,,,,,,,,,,,-1,Blue Gems,46.033,,-2,Red Gems,46.033,,-3,Gold Gems,23.017,,-6,XP,690.5
Second: Check Mid - Knight,32.42,40,Lotto 2,6,,4.999,2.932,,6507,Claw of Chaos,31.9,101.6,AP,0.909,0.536,,6534,Mystic Gunpowder,78.3,41.4,AP,0.662,0.408,,6202,Secret Gem of Archer,30.4,106.6,AP,0.670,,,7102,Archer Monument,13.3,243.8,AP,0.199,,,6102,Magic Gem of Archer,10.5,308.8,AP,0.065,,,6002,Gem of Archer,11.7,277.1,AP,0.026,,,7104,Rider Monument,3.51,923.6,AP,0.053,,,7105,Caster Monument,3.65,888.2,AP,0.055,,,7106,Assassin Monument,3.63,893.1,AP,0.054,,,7107,Berserker Monument,3.9,831.3,AP,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,280",348,"34,915",,,52.6,16.5,4.0,128.3,,,,,,,,,,6511,Forbidden Page,50.533,64.2,AP,0.948,0.474,,6524,Great Knight Medal,50.533,64.2,AP,0.843,0.483,,6516,Evil Bone,75.800,42.8,AP,0.435,0.287,,6512,Dragon Fang,75.800,42.8,AP,0.587,0.380,,6522,Fool's Chain,75.800,42.8,AP,0.615,0.364,,,,,,,,,,,,,,,,,,,-1,Blue Gems,50.533,,-2,Red Gems,50.533,,-3,Gold Gems,25.267,,-6,XP,758.0
Second: Check Mid - Warrior,31.78,40,Lotto 2,6,,6.180,3.477,,6540,Tsukumo Mirror,31.3,101.5,AP,1.508,0.741,,6547,Ball of Rainbow Thread,60.8,52.3,AP,0.880,0.537,,6206,Secret Gem of Assassin,35.8,88.8,AP,0.829,,,7106,Assassin Monument,33.1,96.0,AP,0.502,,,6106,Magic Gem of Assassin,31.4,101.2,AP,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,536",426,"38,626",,,57.6,17.8,3.6,116.0,,,,,,,,,,6511,Forbidden Page,54.800,58.0,AP,1.048,0.524,,6524,Great Knight Medal,54.800,58.0,AP,0.933,0.535,,6516,Evil Bone,82.200,38.7,AP,0.481,0.317,,6512,Dragon Fang,82.200,38.7,AP,0.649,0.420,,6522,Fool's Chain,82.200,38.7,AP,0.680,0.403,,,,,,,,,,,,,,,,,,,-1,Blue Gems,54.800,,-2,Red Gems,54.800,,-3,Gold Gems,27.400,,-6,XP,822.0
Third: Get the Ball,26.77,30,Lotto 3,6,,2.066,1.208,,6527,Deadly Poison Needle,26.3,101.8,AP,0.299,0.182,,6003,Gem of Lancer,11.1,241.2,AP,0.035,,,7003,Lancer Piece,4.16,643.5,AP,0.029,,,7001,Saber Piece,1.38,"1,939.9",AP,0.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,900",108,"18,007",,,28.2,6.1,9.3,248.8,,,,,,,,,,6511,Forbidden Page,21.520,124.4,AP,0.489,0.244,,6524,Great Knight Medal,21.520,124.4,AP,0.435,0.249,,6516,Evil Bone,32.280,82.9,AP,0.224,0.148,,6512,Dragon Fang,32.280,82.9,AP,0.303,0.196,,6522,Fool's Chain,32.280,82.9,AP,0.317,0.188,,,,,,,,,,,,,,,,,,,-1,Blue Gems,21.520,,-2,Red Gems,21.520,,-3,Gold Gems,10.760,,-6,XP,322.8
Third: Search the Ball,30.82,35,Lotto 3,6,,2.392,1.392,,6522,Fool's Chain,47.2,65.3,AP,0.403,0.239,,6007,Gem of Berserker,21.7,142.0,AP,0.049,,,7007,Berserker Piece,7.45,413.7,AP,0.047,,,7003,Lancer Piece,4.96,621.4,AP,0.030,,,7006,Assassin Piece,4.96,621.4,AP,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,400",143,"20,258",,,36.4,7.9,7.2,221.1,,,,,,,,,,6511,Forbidden Page,27.873,110.6,AP,0.550,0.275,,6524,Great Knight Medal,27.873,110.6,AP,0.489,0.280,,6516,Evil Bone,41.810,73.7,AP,0.252,0.166,,6512,Dragon Fang,41.810,73.7,AP,0.341,0.220,,6522,Fool's Chain,41.810,73.7,AP,0.357,0.211,,,,,,,,,,,,,,,,,,,-1,Blue Gems,27.873,,-2,Red Gems,27.873,,-3,Gold Gems,13.937,,-6,XP,418.1
Third: Rolling Road,34.84,40,Lotto 3,6,,2.721,1.597,,6536,Aurora Steel,42.6,81.8,AP,0.550,0.337,,6101,Magic Gem of Saber,19.5,178.7,AP,0.123,,,7101,Saber Monument,7.96,437.7,AP,0.113,,,6001,Gem of Saber,21.5,162.0,AP,0.046,,,7104,Rider Monument,1.19,"2,927.7",AP,0.017,,,7105,Caster Monument,1.19,"2,927.7",AP,0.017,,,7106,Assassin Monument,1.19,"2,927.7",AP,0.016,,,7107,Berserker Monument,0.79,"4,410.1",AP,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,400",184,"22,117",,,42.6,10.1,5.8,202.6,,,,,,,,,,6511,Forbidden Page,34.400,101.3,AP,0.600,0.300,,6524,Great Knight Medal,34.400,101.3,AP,0.534,0.306,,6516,Evil Bone,51.600,67.5,AP,0.275,0.182,,6512,Dragon Fang,51.600,67.5,AP,0.372,0.241,,6522,Fool's Chain,51.600,67.5,AP,0.390,0.231,,,,,,,,,,,,,,,,,,,-1,Blue Gems,34.400,,-2,Red Gems,34.400,,-3,Gold Gems,17.200,,-6,XP,516.0
Third: The Mushroom,34.16,40,Lotto 3,6,,3.471,1.936,,6539,Reactor Core of Dawn,24.5,139.4,AP,0.663,0.335,,6503,Proof of Hero,55.2,61.9,AP,0.302,0.148,,6207,Secret Gem of Berserker,10.4,328.5,AP,0.228,,,7107,Berserker Monument,8,427.0,AP,0.112,,,6007,Gem of Berserker,24.2,141.2,AP,0.050,,,7104,Rider Monument,1.33,"2,568.4",AP,0.019,,,7105,Caster Monument,1.6,"2,135.0",AP,0.023,,,7106,Assassin Monument,5.6,610.0,AP,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",246,"25,530",,,43.6,12.2,5.1,175.5,,,,,,,,,,6511,Forbidden Page,38.933,87.7,AP,0.693,0.346,,6524,Great Knight Medal,38.933,87.7,AP,0.617,0.353,,6516,Evil Bone,58.400,58.5,AP,0.318,0.210,,6512,Dragon Fang,58.400,58.5,AP,0.429,0.278,,6522,Fool's Chain,58.400,58.5,AP,0.450,0.267,,,,,,,,,,,,,,,,,,,-1,Blue Gems,38.933,,-2,Red Gems,38.933,,-3,Gold Gems,19.467,,-6,XP,584.0
Third: Guardian's Maze,32.95,40,Lotto 3,6,,4.691,2.777,,6517,Heart of the Foreign God,21.7,151.8,AP,1.002,0.623,,6541,Arrowhead of Malice,39.9,82.6,AP,0.552,0.334,,6203,Secret Gem of Lancer,11.2,294.2,AP,0.250,,,7103,Lancer Monument,7.44,442.9,AP,0.108,,,6103,Magic Gem of Lancer,22.2,148.4,AP,0.135,,,6003,Gem of Lancer,22.2,148.4,AP,0.057,,,7101,Saber Monument,7.5,439.3,AP,0.113,,,7104,Rider Monument,7.33,449.5,AP,0.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",285,"31,951",,,51.0,15.0,4.3,140.2,,,,,,,,,,6511,Forbidden Page,47.000,70.1,AP,0.867,0.434,,6524,Great Knight Medal,47.000,70.1,AP,0.772,0.442,,6516,Evil Bone,70.500,46.7,AP,0.398,0.262,,6512,Dragon Fang,70.500,46.7,AP,0.537,0.348,,6522,Fool's Chain,70.500,46.7,AP,0.563,0.334,,,,,,,,,,,,,,,,,,,-1,Blue Gems,47.000,,-2,Red Gems,47.000,,-3,Gold Gems,23.500,,-6,XP,705.0
Third: Check Final - Hero,32.22,40,Lotto 3,6,,5.591,3.275,,6548,Flaming Oni Lantern Plant,25.6,125.9,AP,1.251,0.764,,6543,Crown of Silvery Light,51.1,63.1,AP,0.803,0.459,,6206,Secret Gem of Assassin,31,103.9,AP,0.708,,,7106,Assassin Monument,27.7,116.3,AP,0.414,,,6006,Gem of Assassin,21.9,147.1,AP,0.050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,280",350,"36,036",,,56.5,16.5,3.9,124.3,,,,,,,,,,6511,Forbidden Page,51.833,62.2,AP,0.978,0.489,,6524,Great Knight Medal,51.833,62.2,AP,0.870,0.499,,6516,Evil Bone,77.750,41.4,AP,0.449,0.296,,6512,Dragon Fang,77.750,41.4,AP,0.606,0.392,,6522,Fool's Chain,77.750,41.4,AP,0.635,0.376,,,,,,,,,,,,,,,,,,,-1,Blue Gems,51.833,,-2,Red Gems,51.833,,-3,Gold Gems,25.917,,-6,XP,777.5
Third: Check Final - Monarch,31.5,40,Lotto 3,6,,6.234,3.523,,6531,Mysterious Divine Wine,30.9,101.9,AP,1.383,0.679,,6552,Ashes of Forgetfulness,94.2,33.4,AP,0.897,0.550,,6204,Secret Gem of Rider,31.5,100.0,AP,0.732,,,6004,Gem of Rider,32.9,95.7,AP,0.088,,,7102,Archer Monument,10.6,297.2,AP,0.163,,,7104,Rider Monument,14,225.0,AP,0.216,,,7105,Caster Monument,3.06,"1,029.4",AP,0.047,,,7106,Assassin Monument,2.76,"1,141.3",AP,0.042,,,7107,Berserker Monument,2.87,"1,097.6",AP,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,536",430,"40,273",,,61.9,18.0,3.5,111.2,,,,,,,,,,6511,Forbidden Page,56.633,55.6,AP,1.093,0.547,,6524,Great Knight Medal,56.633,55.6,AP,0.973,0.557,,6516,Evil Bone,84.950,37.1,AP,0.502,0.331,,6512,Dragon Fang,84.950,37.1,AP,0.677,0.438,,6522,Fool's Chain,84.950,37.1,AP,0.709,0.420,,,,,,,,,,,,,,,,,,,-1,Blue Gems,56.633,,-2,Red Gems,56.633,,-3,Gold Gems,28.317,,-6,XP,849.5
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6511,Forbidden Page,,,,,,,6524,Great Knight Medal,,,,,,,6516,Evil Bone,,,,,,,6512,Dragon Fang,,,,,,,6522,Fool's Chain,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6511,Forbidden Page,,,,,,,6524,Great Knight Medal,,,,,,,6516,Evil Bone,,,,,,,6512,Dragon Fang,,,,,,,6522,Fool's Chain,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6511,Forbidden Page,,,,,,,6524,Great Knight Medal,,,,,,,6516,Evil Bone,,,,,,,6512,Dragon Fang,,,,,,,6522,Fool's Chain,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6511,Forbidden Page,,,,,,,6524,Great Knight Medal,,,,,,,6516,Evil Bone,,,,,,,6512,Dragon Fang,,,,,,,6522,Fool's Chain,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6511,Forbidden Page,,,,,,,6524,Great Knight Medal,,,,,,,6516,Evil Bone,,,,,,,6512,Dragon Fang,,,,,,,6522,Fool's Chain,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6511,Forbidden Page,,,,,,,6524,Great Knight Medal,,,,,,,6516,Evil Bone,,,,,,,6512,Dragon Fang,,,,,,,6522,Fool's Chain,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6511,Forbidden Page,,,,,,,6524,Great Knight Medal,,,,,,,6516,Evil Bone,,,,,,,6512,Dragon Fang,,,,,,,6522,Fool's Chain,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6511,Forbidden Page,,,,,,,6524,Great Knight Medal,,,,,,,6516,Evil Bone,,,,,,,6512,Dragon Fang,,,,,,,6522,Fool's Chain,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6511,Forbidden Page,,,,,,,6524,Great Knight Medal,,,,,,,6516,Evil Bone,,,,,,,6512,Dragon Fang,,,,,,,6522,Fool's Chain,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
