Faerie Knight Cup,,Chaldea Tam Lin Cup,Lotto Drop Bonus:,,6,,Apple AP Buyback?:,X,,,Event Run Caps:,,,,,,,Raid Run Caps:,,,,,,,,Special Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,AP,AP,Type,Lotto,White ,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Second: Beating Up Viciously,34.4,40,Lotto 2,6,,2.970,1.839,,6541,Arrowhead of Malice,56.2,61.2,AP,0.745,0.451,,6107,Magic Gem of Berserker,21.8,157.8,AP,0.139,,,7107,Berserker Monument,17.4,197.7,AP,0.243,,,6007,Gem of Berserker,29.3,117.4,AP,0.060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",244,"24,310",,,40.6,11.9,5.4,184.3,,,,,,,,,,6536,Aurora Steel,37.333,92.1,AP,0.488,0.299,,6514,Homunculus Baby,37.333,92.1,AP,0.493,0.361,,6527,Deadly Poison Needle,56.000,61.4,AP,0.495,0.302,,6503,Proof of Hero,56.000,61.4,AP,0.304,0.149,,6533,Stake of Wailing Night,56.000,61.4,AP,0.444,0.276,,,,,,,,,,,,,,,,,,,-1,Blue Gems,37.333,,-2,Red Gems,37.333,,-3,Gold Gems,18.667,,-6,XP,560.0
Second: Shark Radar,33.13,40,Lotto 2,6,,4.301,2.561,,6531,Mysterious Divine Wine,21.4,154.8,AP,0.911,0.447,,6526,Shell of Reminiscense,39.8,83.2,AP,0.559,0.347,,6103,Magic Gem of Lancer,31.4,105.5,AP,0.190,,,7103,Lancer Monument,21.9,151.3,AP,0.316,,,6003,Gem of Lancer,22.7,145.9,AP,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",284,"30,944",,,47.9,14.9,4.4,144.8,,,,,,,,,,6536,Aurora Steel,45.767,72.4,AP,0.622,0.381,,6514,Homunculus Baby,45.767,72.4,AP,0.627,0.459,,6527,Deadly Poison Needle,68.650,48.3,AP,0.630,0.385,,6503,Proof of Hero,68.650,48.3,AP,0.387,0.190,,6533,Stake of Wailing Night,68.650,48.3,AP,0.566,0.352,,,,,,,,,,,,,,,,,,,-1,Blue Gems,45.767,,-2,Red Gems,45.767,,-3,Gold Gems,22.883,,-6,XP,686.5
Second: Tail Hunt,33.11,40,Lotto 2,6,,4.715,2.842,,6525,Scarab of Wisdom,26.06,127.1,AP,1.202,0.703,,6502,Seed of Yggdrasil,63.36,52.3,AP,0.672,0.367,,6204,Secret Gem of Rider,31.6,104.8,AP,0.699,,,7104,Rider Monument,12.1,273.6,AP,0.178,,,6104,Magic Gem of Rider,11,301.0,AP,0.072,,,6004,Gem of Rider,15.1,219.3,AP,0.038,,,7105,Caster Monument,2.66,"1,244.7",AP,0.039,,,7106,Assassin Monument,11.7,283.0,AP,0.170,,,7107,Berserker Monument,2.33,"1,421.0",AP,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,280",341,"31,053",,,48.3,14.9,4.4,144.3,,,,,,,,,,6536,Aurora Steel,45.900,72.1,AP,0.624,0.382,,6514,Homunculus Baby,45.900,72.1,AP,0.629,0.461,,6527,Deadly Poison Needle,68.850,48.1,AP,0.632,0.386,,6503,Proof of Hero,68.850,48.1,AP,0.389,0.190,,6533,Stake of Wailing Night,68.850,48.1,AP,0.568,0.353,,,,,,,,,,,,,,,,,,,-1,Blue Gems,45.900,,-2,Red Gems,45.900,,-3,Gold Gems,22.950,,-6,XP,688.5
Second: Overwhelming Battle Circuit,31.77,40,Lotto 2,6,,5.591,3.570,,6528,Primordial Lanugo,37,85.9,AP,1.197,0.714,,6513,Meteor Horseshoes,62.3,51.0,AP,0.853,0.648,,6101,Magic Gem of Saber,41,77.5,AP,0.284,,,7101,Saber Monument,22.2,143.1,AP,0.347,,,6001,Gem of Saber,32.6,97.5,AP,0.076,,,7103,Lancer Monument,11,288.8,AP,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,536",426,"38,685",,,54.8,18.3,3.6,115.8,,,,,,,,,,6536,Aurora Steel,54.867,57.9,AP,0.777,0.476,,6514,Homunculus Baby,54.867,57.9,AP,0.784,0.574,,6527,Deadly Poison Needle,82.300,38.6,AP,0.788,0.481,,6503,Proof of Hero,82.300,38.6,AP,0.484,0.237,,6533,Stake of Wailing Night,82.300,38.6,AP,0.707,0.440,,,,,,,,,,,,,,,,,,,-1,Blue Gems,54.867,,-2,Red Gems,54.867,,-3,Gold Gems,27.433,,-6,XP,823.0
Third: EX Stream,26.74,30,Lotto 3,6,,2.010,1.275,,6535,Eternal Ice,22.5,118.8,AP,0.344,0.236,,6104,Magic Gem of Rider,10.7,249.9,AP,0.086,,,7004,Rider Piece,3.22,830.4,AP,0.022,,,6004,Gem of Rider,10.7,249.9,AP,0.034,,,7001,Saber Piece,2.15,"1,243.7",AP,0.015,,,7006,Assassin Piece,2.15,"1,243.7",AP,0.013,,,7007,Berserker Piece,1.07,"2,499.1",AP,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,900",108,"18,200",,,28.7,6.1,9.2,246.1,,,,,,,,,,6536,Aurora Steel,21.727,123.1,AP,0.366,0.224,,6514,Homunculus Baby,21.727,123.1,AP,0.369,0.270,,6527,Deadly Poison Needle,32.590,82.0,AP,0.371,0.226,,6503,Proof of Hero,32.590,82.0,AP,0.228,0.112,,6533,Stake of Wailing Night,32.590,82.0,AP,0.333,0.207,,,,,,,,,,,,,,,,,,,-1,Blue Gems,21.727,,-2,Red Gems,21.727,,-3,Gold Gems,10.863,,-6,XP,325.9
Third: Sweet Panic,30.94,35,Lotto 3,6,,2.244,1.339,,6515,Octuplet Crystal,30,103.1,AP,0.449,0.220,,6207,Secret Gem of Berserker,13,238.0,AP,0.314,,,7007,Berserker Piece,16.5,187.5,AP,0.103,,,6007,Gem of Berserker,16,193.4,AP,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,400",142,"19,615",,,35.5,7.6,7.4,228.4,,,,,,,,,,6536,Aurora Steel,27.093,114.2,AP,0.394,0.242,,6514,Homunculus Baby,27.093,114.2,AP,0.398,0.291,,6527,Deadly Poison Needle,40.640,76.1,AP,0.399,0.244,,6503,Proof of Hero,40.640,76.1,AP,0.246,0.120,,6533,Stake of Wailing Night,40.640,76.1,AP,0.359,0.223,,,,,,,,,,,,,,,,,,,-1,Blue Gems,27.093,,-2,Red Gems,27.093,,-3,Gold Gems,13.547,,-6,XP,406.4
Third: Eloping,34.85,40,Lotto 3,6,,2.800,1.721,,6543,Crown of Silvery Light,29.7,117.3,AP,0.431,0.247,,6552,Ashes of Forgetfulness,40.4,86.3,AP,0.348,0.213,,6106,Magic Gem of Assassin,40.1,86.9,AP,0.219,,,7106,Assassin Monument,5.35,651.4,AP,0.074,,,7107,Berserker Monument,6.68,521.7,AP,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,400",184,"22,085",,,43.2,10.0,5.8,202.9,,,,,,,,,,6536,Aurora Steel,34.360,101.4,AP,0.444,0.272,,6514,Homunculus Baby,34.360,101.4,AP,0.448,0.328,,6527,Deadly Poison Needle,51.540,67.6,AP,0.450,0.275,,6503,Proof of Hero,51.540,67.6,AP,0.277,0.135,,6533,Stake of Wailing Night,51.540,67.6,AP,0.404,0.251,,,,,,,,,,,,,,,,,,,-1,Blue Gems,34.360,,-2,Red Gems,34.360,,-3,Gold Gems,17.180,,-6,XP,515.4
Third: Gigas-Crusher,34.24,40,Lotto 3,6,,3.453,2.046,,6546,Fruit of Eternity,24.4,140.3,AP,0.657,0.332,,6537,Giant's Ring,38.3,89.4,AP,0.499,0.281,,6203,Secret Gem of Lancer,20.1,170.3,AP,0.432,,,7103,Lancer Monument,8.22,416.5,AP,0.115,,,6103,Magic Gem of Lancer,27,126.8,AP,0.158,,,7107,Berserker Monument,9.74,351.5,AP,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",245,"25,100",,,43.7,11.9,5.2,178.5,,,,,,,,,,6536,Aurora Steel,38.367,89.2,AP,0.504,0.309,,6514,Homunculus Baby,38.367,89.2,AP,0.509,0.372,,6527,Deadly Poison Needle,57.550,59.5,AP,0.511,0.312,,6503,Proof of Hero,57.550,59.5,AP,0.314,0.154,,6533,Stake of Wailing Night,57.550,59.5,AP,0.459,0.285,,,,,,,,,,,,,,,,,,,-1,Blue Gems,38.367,,-2,Red Gems,38.367,,-3,Gold Gems,19.183,,-6,XP,575.5
Third: Wyvern Glider,32.97,40,Lotto 3,6,,4.357,2.686,,6506,Dragon's Reverse Scale,21.2,155.5,AP,1.058,0.619,,6512,Dragon Fang,50.6,65.2,AP,0.385,0.249,,6201,Secret Gem of Saber,21.9,150.5,AP,0.460,,,7101,Saber Monument,22.1,149.2,AP,0.332,,,6001,Gem of Saber,34.6,95.3,AP,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",285,"31,841",,,51.2,14.9,4.3,140.7,,,,,,,,,,6536,Aurora Steel,46.867,70.3,AP,0.640,0.392,,6514,Homunculus Baby,46.867,70.3,AP,0.645,0.472,,6527,Deadly Poison Needle,70.300,46.9,AP,0.648,0.396,,6503,Proof of Hero,70.300,46.9,AP,0.399,0.195,,6533,Stake of Wailing Night,70.300,46.9,AP,0.582,0.362,,,,,,,,,,,,,,,,,,,-1,Blue Gems,46.867,,-2,Red Gems,46.867,,-3,Gold Gems,23.433,,-6,XP,703.0
Third: Macho Hunters,32.91,40,Lotto 3,6,,4.935,2.836,,6529,Cursed Beast Gallstone,26.9,122.3,AP,1.284,0.631,,6532,Refined Magatama,52.9,62.2,AP,0.709,0.370,,6207,Secret Gem of Berserker,31.3,105.1,AP,0.711,,,7107,Berserker Monument,9.36,351.6,AP,0.137,,,6107,Magic Gem of Berserker,17.1,192.5,AP,0.114,,,6007,Gem of Berserker,10.8,304.7,AP,0.023,,,7103,Lancer Monument,8.78,374.8,AP,0.128,,,7106,Assassin Monument,8.92,368.9,AP,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,280",343,"32,149",,,51.7,15.0,4.2,139.4,,,,,,,,,,6536,Aurora Steel,47.233,69.7,AP,0.646,0.396,,6514,Homunculus Baby,47.233,69.7,AP,0.652,0.477,,6527,Deadly Poison Needle,70.850,46.5,AP,0.654,0.400,,6503,Proof of Hero,70.850,46.5,AP,0.403,0.197,,6533,Stake of Wailing Night,70.850,46.5,AP,0.588,0.365,,,,,,,,,,,,,,,,,,,-1,Blue Gems,47.233,,-2,Red Gems,47.233,,-3,Gold Gems,23.617,,-6,XP,708.5
Third: 3 Option RIKISHI,31.5,40,Lotto 3,6,,6.053,3.544,,6540,Tsukumo Mirror,30.9,101.9,AP,1.502,0.738,,6549,Small Bell of Absolution,93.8,33.6,AP,0.864,0.506,,6202,Secret Gem of Archer,36.6,86.1,AP,0.830,,,7102,Archer Monument,21.9,143.8,AP,0.336,,,6102,Magic Gem of Archer,33.2,94.9,AP,0.211,,,7107,Berserker Monument,10.8,291.7,AP,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,536",430,"40,296",,,62.0,18.0,3.5,111.2,,,,,,,,,,6536,Aurora Steel,56.667,55.6,AP,0.810,0.496,,6514,Homunculus Baby,56.667,55.6,AP,0.817,0.598,,6527,Deadly Poison Needle,85.000,37.1,AP,0.820,0.501,,6503,Proof of Hero,85.000,37.1,AP,0.505,0.247,,6533,Stake of Wailing Night,85.000,37.1,AP,0.737,0.458,,,,,,,,,,,,,,,,,,,-1,Blue Gems,56.667,,-2,Red Gems,56.667,,-3,Gold Gems,28.333,,-6,XP,850.0
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
