Faerie Knight Cup,,Chaldea Tam Lin Cup,Lotto Drop Bonus:,,4,,Apple AP Buyback?:,X,,,Event Run Caps:,,,,,,,Raid Run Caps:,,,,,,,,Special Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,AP,AP,Type,Lotto,White ,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Second: Beating Up Viciously,35.59,40,Lotto 2,4,,2.414,1.492,,6541,Arrowhead of Malice,56.2,63.3,AP,0.720,0.436,,6107,Magic Gem of Berserker,21.8,163.3,AP,0.135,,,7107,Berserker Monument,17.4,204.5,AP,0.235,,,6007,Gem of Berserker,29.3,121.5,AP,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",236,"18,504",,,40.6,11.9,6.8,242.1,,,,,,,,,,6536,Aurora Steel,29.400,121.1,AP,0.372,0.228,,6514,Homunculus Baby,29.400,121.1,AP,0.375,0.274,,6527,Deadly Poison Needle,44.100,80.7,AP,0.377,0.230,,6503,Proof of Hero,44.100,80.7,AP,0.232,0.113,,6533,Stake of Wailing Night,44.100,80.7,AP,0.338,0.210,,,,,,,,,,,,,,,,,,,-1,Blue Gems,29.400,,-2,Red Gems,29.400,,-3,Gold Gems,14.700,,-6,XP,441.0
Second: Shark Radar,34.62,40,Lotto 2,4,,3.528,2.084,,6531,Mysterious Divine Wine,21.4,161.8,AP,0.872,0.428,,6526,Shell of Reminiscense,39.8,87.0,AP,0.535,0.332,,6103,Magic Gem of Lancer,31.4,110.3,AP,0.181,,,7103,Lancer Monument,21.9,158.1,AP,0.302,,,6003,Gem of Lancer,22.7,152.5,AP,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",272,"23,185",,,47.9,14.9,5.6,193.2,,,,,,,,,,6536,Aurora Steel,35.833,96.6,AP,0.466,0.286,,6514,Homunculus Baby,35.833,96.6,AP,0.470,0.344,,6527,Deadly Poison Needle,53.750,64.4,AP,0.472,0.288,,6503,Proof of Hero,53.750,64.4,AP,0.290,0.142,,6533,Stake of Wailing Night,53.750,64.4,AP,0.424,0.264,,,,,,,,,,,,,,,,,,,-1,Blue Gems,35.833,,-2,Red Gems,35.833,,-3,Gold Gems,17.917,,-6,XP,537.5
Second: Tail Hunt,34.6,40,Lotto 2,4,,3.924,2.353,,6525,Scarab of Wisdom,26.06,132.8,AP,1.150,0.673,,6502,Seed of Yggdrasil,63.36,54.6,AP,0.643,0.351,,6204,Secret Gem of Rider,31.6,109.5,AP,0.669,,,7104,Rider Monument,12.1,286.0,AP,0.170,,,6104,Magic Gem of Rider,11,314.5,AP,0.069,,,6004,Gem of Rider,15.1,229.1,AP,0.037,,,7105,Caster Monument,2.66,"1,300.8",AP,0.038,,,7106,Assassin Monument,11.7,295.7,AP,0.163,,,7107,Berserker Monument,2.33,"1,485.0",AP,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,280",326,"23,285",,,48.3,14.9,5.6,192.4,,,,,,,,,,6536,Aurora Steel,35.967,96.2,AP,0.468,0.287,,6514,Homunculus Baby,35.967,96.2,AP,0.472,0.345,,6527,Deadly Poison Needle,53.950,64.1,AP,0.474,0.290,,6503,Proof of Hero,53.950,64.1,AP,0.292,0.143,,6533,Stake of Wailing Night,53.950,64.1,AP,0.426,0.265,,,,,,,,,,,,,,,,,,,-1,Blue Gems,35.967,,-2,Red Gems,35.967,,-3,Gold Gems,17.983,,-6,XP,539.5
Second: Overwhelming Battle Circuit,33.6,40,Lotto 2,4,,4.542,2.911,,6528,Primordial Lanugo,37,90.8,AP,1.132,0.675,,6513,Meteor Horseshoes,62.3,53.9,AP,0.807,0.613,,6101,Magic Gem of Saber,41,82.0,AP,0.268,,,7101,Saber Monument,22.2,151.4,AP,0.328,,,6001,Gem of Saber,32.6,103.1,AP,0.072,,,7103,Lancer Monument,11,305.5,AP,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,536",403,"28,444",,,54.8,18.3,4.7,157.5,,,,,,,,,,6536,Aurora Steel,42.667,78.8,AP,0.571,0.350,,6514,Homunculus Baby,42.667,78.8,AP,0.577,0.422,,6527,Deadly Poison Needle,64.000,52.5,AP,0.579,0.354,,6503,Proof of Hero,64.000,52.5,AP,0.356,0.174,,6533,Stake of Wailing Night,64.000,52.5,AP,0.520,0.323,,,,,,,,,,,,,,,,,,,-1,Blue Gems,42.667,,-2,Red Gems,42.667,,-3,Gold Gems,21.333,,-6,XP,640.0
Third: EX Stream,27.35,30,Lotto 3,4,,1.661,1.057,,6535,Eternal Ice,22.5,121.6,AP,0.336,0.231,,6104,Magic Gem of Rider,10.7,255.6,AP,0.085,,,7004,Rider Piece,3.22,849.4,AP,0.022,,,6004,Gem of Rider,10.7,255.6,AP,0.033,,,7001,Saber Piece,2.15,"1,272.1",AP,0.015,,,7006,Assassin Piece,2.15,"1,272.1",AP,0.012,,,7007,Berserker Piece,1.07,"2,556.1",AP,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,900",106,"14,475",,,28.7,6.1,11.3,309.5,,,,,,,,,,6536,Aurora Steel,17.673,154.8,AP,0.291,0.178,,6514,Homunculus Baby,17.673,154.8,AP,0.293,0.215,,6527,Deadly Poison Needle,26.510,103.2,AP,0.295,0.180,,6503,Proof of Hero,26.510,103.2,AP,0.181,0.089,,6533,Stake of Wailing Night,26.510,103.2,AP,0.265,0.165,,,,,,,,,,,,,,,,,,,-1,Blue Gems,17.673,,-2,Red Gems,17.673,,-3,Gold Gems,8.837,,-6,XP,265.1
Third: Sweet Panic,31.7,35,Lotto 3,4,,1.861,1.102,,6515,Octuplet Crystal,30,105.7,AP,0.438,0.214,,6207,Secret Gem of Berserker,13,243.8,AP,0.307,,,7007,Berserker Piece,16.5,192.1,AP,0.101,,,6007,Gem of Berserker,16,198.1,AP,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,400",139,"15,550",,,35.5,7.6,9.1,288.1,,,,,,,,,,6536,Aurora Steel,22.007,144.0,AP,0.312,0.192,,6514,Homunculus Baby,22.007,144.0,AP,0.315,0.231,,6527,Deadly Poison Needle,33.010,96.0,AP,0.317,0.193,,6503,Proof of Hero,33.010,96.0,AP,0.195,0.095,,6533,Stake of Wailing Night,33.010,96.0,AP,0.284,0.177,,,,,,,,,,,,,,,,,,,-1,Blue Gems,22.007,,-2,Red Gems,22.007,,-3,Gold Gems,11.003,,-6,XP,330.1
Third: Eloping,35.84,40,Lotto 3,4,,2.342,1.436,,6543,Crown of Silvery Light,29.7,120.7,AP,0.419,0.240,,6552,Ashes of Forgetfulness,40.4,88.7,AP,0.338,0.208,,6106,Magic Gem of Assassin,40.1,89.4,AP,0.213,,,7106,Assassin Monument,5.35,669.9,AP,0.072,,,7107,Berserker Monument,6.68,536.5,AP,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,400",179,"17,317",,,43.2,10.0,7.2,258.7,,,,,,,,,,6536,Aurora Steel,27.707,129.4,AP,0.348,0.213,,6514,Homunculus Baby,27.707,129.4,AP,0.351,0.257,,6527,Deadly Poison Needle,41.560,86.2,AP,0.353,0.215,,6503,Proof of Hero,41.560,86.2,AP,0.217,0.106,,6533,Stake of Wailing Night,41.560,86.2,AP,0.317,0.197,,,,,,,,,,,,,,,,,,,-1,Blue Gems,27.707,,-2,Red Gems,27.707,,-3,Gold Gems,13.853,,-6,XP,415.6
Third: Gigas-Crusher,35.43,40,Lotto 3,4,,2.878,1.691,,6546,Fruit of Eternity,24.4,145.2,AP,0.635,0.321,,6537,Giant's Ring,38.3,92.5,AP,0.482,0.272,,6203,Secret Gem of Lancer,20.1,176.3,AP,0.418,,,7103,Lancer Monument,8.22,431.0,AP,0.111,,,6103,Magic Gem of Lancer,27,131.2,AP,0.152,,,7107,Berserker Monument,9.74,363.8,AP,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",237,"19,241",,,43.7,11.9,6.6,232.8,,,,,,,,,,6536,Aurora Steel,30.433,116.4,AP,0.387,0.237,,6514,Homunculus Baby,30.433,116.4,AP,0.390,0.285,,6527,Deadly Poison Needle,45.650,77.6,AP,0.392,0.239,,6503,Proof of Hero,45.650,77.6,AP,0.241,0.118,,6533,Stake of Wailing Night,45.650,77.6,AP,0.352,0.219,,,,,,,,,,,,,,,,,,,-1,Blue Gems,30.433,,-2,Red Gems,30.433,,-3,Gold Gems,15.217,,-6,XP,456.5
Third: Wyvern Glider,34.46,40,Lotto 3,4,,3.578,2.202,,6506,Dragon's Reverse Scale,21.2,162.5,AP,1.012,0.593,,6512,Dragon Fang,50.6,68.1,AP,0.369,0.238,,6201,Secret Gem of Saber,21.9,157.4,AP,0.440,,,7101,Saber Monument,22.1,155.9,AP,0.318,,,6001,Gem of Saber,34.6,99.6,AP,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",273,"24,008",,,51.2,14.9,5.4,186.6,,,,,,,,,,6536,Aurora Steel,36.933,93.3,AP,0.482,0.296,,6514,Homunculus Baby,36.933,93.3,AP,0.487,0.356,,6527,Deadly Poison Needle,55.400,62.2,AP,0.489,0.299,,6503,Proof of Hero,55.400,62.2,AP,0.301,0.147,,6533,Stake of Wailing Night,55.400,62.2,AP,0.439,0.273,,,,,,,,,,,,,,,,,,,-1,Blue Gems,36.933,,-2,Red Gems,36.933,,-3,Gold Gems,18.467,,-6,XP,554.0
Third: Macho Hunters,34.41,40,Lotto 3,4,,4.124,2.341,,6529,Cursed Beast Gallstone,26.9,127.9,AP,1.228,0.603,,6532,Refined Magatama,52.9,65.0,AP,0.678,0.354,,6207,Secret Gem of Berserker,31.3,109.9,AP,0.680,,,7107,Berserker Monument,9.36,367.6,AP,0.131,,,6107,Magic Gem of Berserker,17.1,201.2,AP,0.109,,,6007,Gem of Berserker,10.8,318.6,AP,0.022,,,7103,Lancer Monument,8.78,391.9,AP,0.122,,,7106,Assassin Monument,8.92,385.8,AP,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,280",328,"24,238",,,51.7,15.0,5.4,184.8,,,,,,,,,,6536,Aurora Steel,37.233,92.4,AP,0.487,0.299,,6514,Homunculus Baby,37.233,92.4,AP,0.491,0.359,,6527,Deadly Poison Needle,55.850,61.6,AP,0.493,0.301,,6503,Proof of Hero,55.850,61.6,AP,0.304,0.149,,6533,Stake of Wailing Night,55.850,61.6,AP,0.443,0.276,,,,,,,,,,,,,,,,,,,-1,Blue Gems,37.233,,-2,Red Gems,37.233,,-3,Gold Gems,18.617,,-6,XP,558.5
Third: 3 Option RIKISHI,33.3,40,Lotto 3,4,,4.987,2.891,,6540,Tsukumo Mirror,30.9,107.8,AP,1.421,0.698,,6549,Small Bell of Absolution,93.8,35.5,AP,0.817,0.478,,6202,Secret Gem of Archer,36.6,91.0,AP,0.785,,,7102,Archer Monument,21.9,152.1,AP,0.318,,,6102,Magic Gem of Archer,33.2,100.3,AP,0.199,,,7107,Berserker Monument,10.8,308.3,AP,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,536",406,"30,046",,,62.0,18.0,4.5,149.1,,,,,,,,,,6536,Aurora Steel,44.667,74.6,AP,0.604,0.370,,6514,Homunculus Baby,44.667,74.6,AP,0.609,0.446,,6527,Deadly Poison Needle,67.000,49.7,AP,0.612,0.374,,6503,Proof of Hero,67.000,49.7,AP,0.376,0.184,,6533,Stake of Wailing Night,67.000,49.7,AP,0.549,0.342,,,,,,,,,,,,,,,,,,,-1,Blue Gems,44.667,,-2,Red Gems,44.667,,-3,Gold Gems,22.333,,-6,XP,670.0
,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
