Faerie Knight Cup,,Chaldea Tam Lin Cup,Lotto Drop Bonus:,,12,,Apple AP Buyback?:,X,,,Event Run Caps:,,,,,,,Raid Run Caps:,,,,,,,,Special Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,AP,AP,Type,Lotto,White ,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Second: Beating Up Viciously,30.83,40,Lotto 2,12,,4.896,3.039,,6541,Arrowhead of Malice,56.2,54.9,AP,0.831,0.503,,6107,Magic Gem of Berserker,21.8,141.4,AP,0.156,,,7107,Berserker Monument,17.4,177.2,AP,0.271,,,6007,Gem of Berserker,29.3,105.2,AP,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",272,"44,417",,,40.6,11.9,3.3,100.9,,,,,,,,,,6536,Aurora Steel,61.133,50.4,AP,0.892,0.547,,6514,Homunculus Baby,61.133,50.4,AP,0.900,0.659,,6527,Deadly Poison Needle,91.700,33.6,AP,0.904,0.552,,6503,Proof of Hero,91.700,33.6,AP,0.556,0.272,,6533,Stake of Wailing Night,91.700,33.6,AP,0.812,0.505,,,,,,,,,,,,,,,,,,,-1,Blue Gems,61.133,,-2,Red Gems,61.133,,-3,Gold Gems,30.567,,-6,XP,917.0
Second: Shark Radar,28.66,40,Lotto 2,12,,7.104,4.290,,6531,Mysterious Divine Wine,21.4,133.9,AP,1.053,0.517,,6526,Shell of Reminiscense,39.8,72.0,AP,0.646,0.401,,6103,Magic Gem of Lancer,31.4,91.3,AP,0.219,,,7103,Lancer Monument,21.9,130.9,AP,0.365,,,6003,Gem of Lancer,22.7,126.3,AP,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",328,"59,061",,,47.9,14.9,2.6,75.9,,,,,,,,,,6536,Aurora Steel,75.567,37.9,AP,1.186,0.727,,6514,Homunculus Baby,75.567,37.9,AP,1.197,0.876,,6527,Deadly Poison Needle,113.350,25.3,AP,1.202,0.735,,6503,Proof of Hero,113.350,25.3,AP,0.740,0.362,,6533,Stake of Wailing Night,113.350,25.3,AP,1.080,0.671,,,,,,,,,,,,,,,,,,,-1,Blue Gems,75.567,,-2,Red Gems,75.567,,-3,Gold Gems,37.783,,-6,XP,1133.5
Second: Tail Hunt,28.64,40,Lotto 2,12,,7.584,4.617,,6525,Scarab of Wisdom,26.06,109.9,AP,1.389,0.813,,6502,Seed of Yggdrasil,63.36,45.2,AP,0.777,0.424,,6204,Secret Gem of Rider,31.6,90.6,AP,0.808,,,7104,Rider Monument,12.1,236.7,AP,0.205,,,6104,Magic Gem of Rider,11,260.4,AP,0.083,,,6004,Gem of Rider,15.1,189.7,AP,0.044,,,7105,Caster Monument,2.66,"1,076.7",AP,0.045,,,7106,Assassin Monument,11.7,244.8,AP,0.197,,,7107,Berserker Monument,2.33,"1,229.2",AP,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,280",394,"59,207",,,48.3,14.9,2.6,75.7,,,,,,,,,,6536,Aurora Steel,75.700,37.8,AP,1.189,0.729,,6514,Homunculus Baby,75.700,37.8,AP,1.200,0.878,,6527,Deadly Poison Needle,113.550,25.2,AP,1.205,0.736,,6503,Proof of Hero,113.550,25.2,AP,0.741,0.363,,6533,Stake of Wailing Night,113.550,25.2,AP,1.082,0.673,,,,,,,,,,,,,,,,,,,-1,Blue Gems,75.700,,-2,Red Gems,75.700,,-3,Gold Gems,37.850,,-6,XP,1135.5
Second: Overwhelming Battle Circuit,26.28,40,Lotto 2,12,,9.614,6.097,,6528,Primordial Lanugo,37,71.0,AP,1.447,0.863,,6513,Meteor Horseshoes,62.3,42.2,AP,1.031,0.784,,6101,Magic Gem of Saber,41,64.1,AP,0.343,,,7101,Saber Monument,22.2,118.4,AP,0.419,,,6001,Gem of Saber,32.6,80.6,AP,0.092,,,7103,Lancer Monument,11,238.9,AP,0.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,536",515,"77,962",,,54.8,18.3,2.2,57.5,,,,,,,,,,6536,Aurora Steel,91.467,28.7,AP,1.566,0.960,,6514,Homunculus Baby,91.467,28.7,AP,1.580,1.156,,6527,Deadly Poison Needle,137.200,19.2,AP,1.587,0.970,,6503,Proof of Hero,137.200,19.2,AP,0.976,0.478,,6533,Stake of Wailing Night,137.200,19.2,AP,1.425,0.886,,,,,,,,,,,,,,,,,,,-1,Blue Gems,91.467,,-2,Red Gems,91.467,,-3,Gold Gems,45.733,,-6,XP,1372.0
Third: EX Stream,24.92,30,Lotto 3,12,,3.157,1.992,,6535,Eternal Ice,22.5,110.8,AP,0.369,0.253,,6104,Magic Gem of Rider,10.7,232.9,AP,0.093,,,7004,Rider Piece,3.22,773.9,AP,0.024,,,6004,Gem of Rider,10.7,232.9,AP,0.036,,,7001,Saber Piece,2.15,"1,159.1",AP,0.016,,,7006,Assassin Piece,2.15,"1,159.1",AP,0.014,,,7007,Berserker Piece,1.07,"2,329.0",AP,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,900",116,"30,460",,,28.7,6.1,5.9,147.1,,,,,,,,,,6536,Aurora Steel,33.887,73.5,AP,0.612,0.375,,6514,Homunculus Baby,33.887,73.5,AP,0.617,0.452,,6527,Deadly Poison Needle,50.830,49.0,AP,0.620,0.379,,6503,Proof of Hero,50.830,49.0,AP,0.381,0.187,,6533,Stake of Wailing Night,50.830,49.0,AP,0.557,0.346,,,,,,,,,,,,,,,,,,,-1,Blue Gems,33.887,,-2,Red Gems,33.887,,-3,Gold Gems,16.943,,-6,XP,508.3
Third: Sweet Panic,28.65,35,Lotto 3,12,,3.515,2.128,,6515,Octuplet Crystal,30,95.5,AP,0.485,0.237,,6207,Secret Gem of Berserker,13,220.4,AP,0.339,,,7007,Berserker Piece,16.5,173.6,AP,0.112,,,6007,Gem of Berserker,16,179.1,AP,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,400",154,"33,114",,,35.5,7.6,4.7,135.3,,,,,,,,,,6536,Aurora Steel,42.353,67.6,AP,0.665,0.408,,6514,Homunculus Baby,42.353,67.6,AP,0.671,0.491,,6527,Deadly Poison Needle,63.530,45.1,AP,0.674,0.412,,6503,Proof of Hero,63.530,45.1,AP,0.415,0.203,,6533,Stake of Wailing Night,63.530,45.1,AP,0.605,0.376,,,,,,,,,,,,,,,,,,,-1,Blue Gems,42.353,,-2,Red Gems,42.353,,-3,Gold Gems,21.177,,-6,XP,635.3
Third: Eloping,31.85,40,Lotto 3,12,,4.349,2.684,,6543,Crown of Silvery Light,29.7,107.2,AP,0.472,0.270,,6552,Ashes of Forgetfulness,40.4,78.8,AP,0.381,0.234,,6106,Magic Gem of Assassin,40.1,79.4,AP,0.239,,,7106,Assassin Monument,5.35,595.3,AP,0.081,,,7107,Berserker Monument,6.68,476.8,AP,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,400",201,"38,203",,,43.2,10.0,3.7,117.3,,,,,,,,,,6536,Aurora Steel,54.320,58.6,AP,0.767,0.471,,6514,Homunculus Baby,54.320,58.6,AP,0.774,0.567,,6527,Deadly Poison Needle,81.480,39.1,AP,0.778,0.475,,6503,Proof of Hero,81.480,39.1,AP,0.478,0.234,,6533,Stake of Wailing Night,81.480,39.1,AP,0.698,0.434,,,,,,,,,,,,,,,,,,,-1,Blue Gems,54.320,,-2,Red Gems,54.320,,-3,Gold Gems,27.160,,-6,XP,814.8
Third: Gigas-Crusher,30.67,40,Lotto 3,12,,5.446,3.276,,6546,Fruit of Eternity,24.4,125.7,AP,0.734,0.370,,6537,Giant's Ring,38.3,80.1,AP,0.557,0.314,,6203,Secret Gem of Lancer,20.1,152.6,AP,0.482,,,7103,Lancer Monument,8.22,373.1,AP,0.128,,,6103,Magic Gem of Lancer,27,113.6,AP,0.176,,,7107,Berserker Monument,9.74,314.9,AP,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",274,"45,404",,,43.7,11.9,3.2,98.7,,,,,,,,,,6536,Aurora Steel,62.167,49.3,AP,0.912,0.559,,6514,Homunculus Baby,62.167,49.3,AP,0.920,0.673,,6527,Deadly Poison Needle,93.250,32.9,AP,0.924,0.565,,6503,Proof of Hero,93.250,32.9,AP,0.569,0.278,,6533,Stake of Wailing Night,93.250,32.9,AP,0.830,0.516,,,,,,,,,,,,,,,,,,,-1,Blue Gems,62.167,,-2,Red Gems,62.167,,-3,Gold Gems,31.083,,-6,XP,932.5
Third: Wyvern Glider,28.5,40,Lotto 3,12,,7.184,4.445,,6506,Dragon's Reverse Scale,21.2,134.4,AP,1.224,0.717,,6512,Dragon Fang,50.6,56.3,AP,0.446,0.288,,6201,Secret Gem of Saber,21.9,130.1,AP,0.532,,,7101,Saber Monument,22.1,129.0,AP,0.385,,,6001,Gem of Saber,34.6,82.4,AP,0.090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",330,"60,257",,,51.2,14.9,2.6,74.3,,,,,,,,,,6536,Aurora Steel,76.667,37.2,AP,1.211,0.742,,6514,Homunculus Baby,76.667,37.2,AP,1.221,0.894,,6527,Deadly Poison Needle,115.000,24.8,AP,1.227,0.749,,6503,Proof of Hero,115.000,24.8,AP,0.755,0.369,,6533,Stake of Wailing Night,115.000,24.8,AP,1.102,0.685,,,,,,,,,,,,,,,,,,,-1,Blue Gems,76.667,,-2,Red Gems,76.667,,-3,Gold Gems,38.333,,-6,XP,1150.0
Third: Macho Hunters,28.41,40,Lotto 3,12,,7.882,4.635,,6529,Cursed Beast Gallstone,26.9,105.6,AP,1.488,0.731,,6532,Refined Magatama,52.9,53.7,AP,0.821,0.429,,6207,Secret Gem of Berserker,31.3,90.8,AP,0.824,,,7107,Berserker Monument,9.36,303.5,AP,0.158,,,6107,Magic Gem of Berserker,17.1,166.1,AP,0.132,,,6007,Gem of Berserker,10.8,263.1,AP,0.027,,,7103,Lancer Monument,8.78,323.6,AP,0.148,,,7106,Assassin Monument,8.92,318.5,AP,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,280",397,"60,895",,,51.7,15.0,2.6,73.6,,,,,,,,,,6536,Aurora Steel,77.233,36.8,AP,1.223,0.750,,6514,Homunculus Baby,77.233,36.8,AP,1.234,0.903,,6527,Deadly Poison Needle,115.850,24.5,AP,1.240,0.757,,6503,Proof of Hero,115.850,24.5,AP,0.763,0.373,,6533,Stake of Wailing Night,115.850,24.5,AP,1.113,0.692,,,,,,,,,,,,,,,,,,,-1,Blue Gems,77.233,,-2,Red Gems,77.233,,-3,Gold Gems,38.617,,-6,XP,1158.5
Third: 3 Option RIKISHI,26.1,40,Lotto 3,12,,10.133,6.041,,6540,Tsukumo Mirror,30.9,84.5,AP,1.813,0.890,,6549,Small Bell of Absolution,93.8,27.8,AP,1.042,0.610,,6202,Secret Gem of Archer,36.6,71.3,AP,1.001,,,7102,Archer Monument,21.9,119.2,AP,0.406,,,6102,Magic Gem of Archer,33.2,78.6,AP,0.254,,,7107,Berserker Monument,10.8,241.7,AP,0.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,536",519,"79,530",,,62.0,18.0,2.2,56.3,,,,,,,,,,6536,Aurora Steel,92.667,28.2,AP,1.598,0.980,,6514,Homunculus Baby,92.667,28.2,AP,1.612,1.179,,6527,Deadly Poison Needle,139.000,18.8,AP,1.619,0.989,,6503,Proof of Hero,139.000,18.8,AP,0.996,0.488,,6533,Stake of Wailing Night,139.000,18.8,AP,1.454,0.904,,,,,,,,,,,,,,,,,,,-1,Blue Gems,92.667,,-2,Red Gems,92.667,,-3,Gold Gems,46.333,,-6,XP,1390.0
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
