Grand Nero Fest,,Grand Nero Fest,Lotto Drop Bonus:,,8,,Apple AP Buyback?:,X,,,Event Run Caps:,,,,,,,Raid Run Caps:,,,,,,,,Special Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,AP,AP,Type,Lotto,Lotto,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Semis: Exp,34.21,40,Lotto 2,8,,3.262,1.750,,6519,Warhorse's Young Horn,16.35,209.2,AP,0.411,0.249,,6505,Void's Dust,35.93,95.2,AP,0.304,0.149,,6103,Magic Gem of Lancer,37.7,90.7,AP,0.220,,,7103,Lancer Monument,5,684.2,AP,0.070,,,7101,Saber Monument,1.9,"1,800.5",AP,0.028,,,7102,Archer Monument,2.1,"1,629.0",AP,0.030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,400",187,"25,049",,,37.4,9.8,5.2,177.3,,,,,,,,,,6511,Forbidden Page,38.600,88.6,AP,0.686,0.343,,6524,Great Knight Medal,38.600,88.6,AP,0.610,0.350,,6503,Proof of Hero,57.900,59.1,AP,0.316,0.155,,6505,Void's Dust,57.900,59.1,AP,0.489,0.240,,6522,Fool's Chain,57.900,59.1,AP,0.445,0.264,,,,,,,,,,,,,,,,,,,-1,Blue Gems,38.600,,-2,Red Gems,38.600,,-3,Gold Gems,19.300,,-6,XP,579.0
Semis: Hero,33.26,40,Lotto 2,8,,4.623,2.446,,6518,Spirit Root,19.35,171.9,AP,0.894,0.437,,6524,Great Knight Medal,41.8,79.6,AP,0.680,0.390,,6201,Secret Gem of Saber,16.83,197.6,AP,0.350,,,7101,Saber Monument,8.9,373.7,AP,0.133,,,6101,Magic Gem of Saber,17.4,191.1,AP,0.115,,,7103,Lancer Monument,8.5,391.3,AP,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,400",222,"29,992",,,39.6,11.9,4.5,148.0,,,,,,,,,,6511,Forbidden Page,44.933,74.0,AP,0.821,0.411,,6524,Great Knight Medal,44.933,74.0,AP,0.731,0.419,,6503,Proof of Hero,67.400,49.3,AP,0.379,0.186,,6505,Void's Dust,67.400,49.3,AP,0.586,0.288,,6522,Fool's Chain,67.400,49.3,AP,0.533,0.316,,,,,,,,,,,,,,,,,,,-1,Blue Gems,44.933,,-2,Red Gems,44.933,,-3,Gold Gems,22.467,,-6,XP,674.0
Semis: Monarch,31.59,40,Lotto 2,8,,5.396,2.935,,6531,Mysterious Divine Wine,20.64,153.1,AP,0.921,0.453,,6513,Meteor Horseshoes,34.02,92.9,AP,0.468,0.356,,6204,Secret Gem of Rider,19.37,163.1,AP,0.449,,,7104,Rider Monument,6,526.5,AP,0.092,,,6104,Magic Gem of Rider,20.8,151.9,AP,0.142,,,6004,Gem of Rider,16.7,189.2,AP,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",266,"39,401",,,48.2,15.0,3.6,112.7,,,,,,,,,,6511,Forbidden Page,56.067,56.3,AP,1.079,0.540,,6524,Great Knight Medal,56.067,56.3,AP,0.960,0.550,,6503,Proof of Hero,84.100,37.6,AP,0.498,0.244,,6505,Void's Dust,84.100,37.6,AP,0.769,0.378,,6522,Fool's Chain,84.100,37.6,AP,0.700,0.415,,,,,,,,,,,,,,,,,,,-1,Blue Gems,56.067,,-2,Red Gems,56.067,,-3,Gold Gems,28.033,,-6,XP,841.0
Semis: Champ,31.59,40,Lotto 2,8,,5.860,3.161,,6540,Tsukumo Mirror,25.05,126.1,AP,1.214,0.596,,6535,Eternal Ice,49.39,64.0,AP,0.639,0.439,,6202,Secret Gem of Archer,24.97,126.5,AP,0.564,,,7102,Archer Monument,25.2,125.4,AP,0.386,,,6102,Magic Gem of Archer,15.2,207.8,AP,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",298,"39,401",,,48.2,15.0,3.6,112.7,,,,,,,,,,6511,Forbidden Page,56.067,56.3,AP,1.079,0.540,,6524,Great Knight Medal,56.067,56.3,AP,0.960,0.550,,6503,Proof of Hero,84.100,37.6,AP,0.498,0.244,,6505,Void's Dust,84.100,37.6,AP,0.769,0.378,,6522,Fool's Chain,84.100,37.6,AP,0.700,0.415,,,,,,,,,,,,,,,,,,,-1,Blue Gems,56.067,,-2,Red Gems,56.067,,-3,Gold Gems,28.033,,-6,XP,841.0
Finals: Beg,8.75,10,Lotto 3,8,,2.405,1.311,,6516,Evil Bone,12.42,70.5,AP,0.264,0.174,,6007,Gem of Berserker,2.9,301.7,AP,0.023,,,7007,Berserker Piece,5,175.0,AP,0.111,,,6001,Gem of Saber,1.89,463.0,AP,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,900",217,"21,058",,,8.9,2.0,24.1,210.8,,,,,,,,,,6511,Forbidden Page,8.300,105.4,AP,0.577,0.288,,6524,Great Knight Medal,8.300,105.4,AP,0.513,0.294,,6503,Proof of Hero,12.450,70.3,AP,0.266,0.130,,6505,Void's Dust,12.450,70.3,AP,0.411,0.202,,6522,Fool's Chain,12.450,70.3,AP,0.374,0.222,,,,,,,,,,,,,,,,,,,-1,Blue Gems,8.300,,-2,Red Gems,8.300,,-3,Gold Gems,4.150,,-6,XP,124.5
Finals: Int,17.49,20,Lotto 3,8,,2.685,1.483,,6508,Ghost Lantern,20.23,86.5,AP,0.530,0.339,,6005,Gem of Caster,16.8,104.1,AP,0.079,,,7005,Caster Piece,4.4,397.5,AP,0.039,,,7002,Archer Piece,6.4,273.3,AP,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,900",166,"21,197",,,18.1,4.0,12.0,209.5,,,,,,,,,,6511,Forbidden Page,16.700,104.7,AP,0.581,0.290,,6524,Great Knight Medal,16.700,104.7,AP,0.517,0.296,,6503,Proof of Hero,25.050,69.8,AP,0.268,0.131,,6505,Void's Dust,25.050,69.8,AP,0.414,0.203,,6522,Fool's Chain,25.050,69.8,AP,0.377,0.223,,,,,,,,,,,,,,,,,,,-1,Blue Gems,16.700,,-2,Red Gems,16.700,,-3,Gold Gems,8.350,,-6,XP,250.5
Finals: Adv,25.76,30,Lotto 3,8,,2.827,1.506,,6530,Mystic Spinal Fluid,31.37,82.1,AP,0.350,0.191,,6006,Gem of Assassin,21.18,121.6,AP,0.061,,,7006,Assassin Piece,8.9,289.4,AP,0.055,,,7001,Saber Piece,11.3,228.0,AP,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,400",171,"24,360",,,30.4,6.8,7.1,182.3,,,,,,,,,,6511,Forbidden Page,28.267,91.1,AP,0.667,0.334,,6524,Great Knight Medal,28.267,91.1,AP,0.594,0.340,,6503,Proof of Hero,42.400,60.8,AP,0.308,0.151,,6505,Void's Dust,42.400,60.8,AP,0.476,0.234,,6522,Fool's Chain,42.400,60.8,AP,0.433,0.257,,,,,,,,,,,,,,,,,,,-1,Blue Gems,28.267,,-2,Red Gems,28.267,,-3,Gold Gems,14.133,,-6,XP,424.0
Finals: Exp,34,40,Lotto 3,8,,3.269,1.747,,6521,Black Beast Grease,11.32,300.4,AP,0.309,0.188,,6510,Eternal Gear,23.27,146.1,AP,0.304,0.149,,6106,Magic Gem of Assassin,21.5,158.1,AP,0.120,,,7106,Assassin Monument,8.1,419.8,AP,0.115,,,6006,Gem of Assassin,31.6,107.6,AP,0.069,,,7105,Caster Monument,3.8,894.7,AP,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,400",188,"26,118",,,40.8,9.9,5.0,170.0,,,,,,,,,,6511,Forbidden Page,40.000,85.0,AP,0.715,0.358,,6524,Great Knight Medal,40.000,85.0,AP,0.636,0.365,,6503,Proof of Hero,60.000,56.7,AP,0.330,0.162,,6505,Void's Dust,60.000,56.7,AP,0.510,0.251,,6522,Fool's Chain,60.000,56.7,AP,0.464,0.275,,,,,,,,,,,,,,,,,,,-1,Blue Gems,40.000,,-2,Red Gems,40.000,,-3,Gold Gems,20.000,,-6,XP,600.0
Finals: Hero,33,40,Lotto 3,8,,4.331,2.323,,6528,Primordial Lanugo,21.4,154.2,AP,0.667,0.397,,6515,Octuplet Crystal,33.63,98.1,AP,0.472,0.231,,6104,Magic Gem of Rider,9.7,340.2,AP,0.063,,,7104,Rider Monument,9.7,340.2,AP,0.143,,,6107,Magic Gem of Berserker,19.8,166.7,AP,0.132,,,7107,Berserker Monument,17.9,184.4,AP,0.260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,400",224,"31,394",,,43.2,12.1,4.3,141.4,,,,,,,,,,6511,Forbidden Page,46.667,70.7,AP,0.860,0.430,,6524,Great Knight Medal,46.667,70.7,AP,0.765,0.438,,6503,Proof of Hero,70.000,47.1,AP,0.397,0.194,,6505,Void's Dust,70.000,47.1,AP,0.613,0.301,,6522,Fool's Chain,70.000,47.1,AP,0.558,0.331,,,,,,,,,,,,,,,,,,,-1,Blue Gems,46.667,,-2,Red Gems,46.667,,-3,Gold Gems,23.333,,-6,XP,700.0
Finals: Monarch,31.3,40,Lotto 3,8,,5.891,3.198,,6517,Heart of the Foreign God,20.92,149.6,AP,1.017,0.633,,6511,Forbidden Page,35.53,88.1,AP,0.690,0.345,,6205,Secret Gem of Caster,19.62,159.5,AP,0.310,,,7105,Caster Monument,9.6,326.0,AP,0.150,,,6105,Magic Gem of Caster,19.4,161.3,AP,0.109,,,7101,Saber Monument,10.1,309.9,AP,0.160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",268,"41,137",,,53.2,15.1,3.4,107.9,,,,,,,,,,6511,Forbidden Page,58.000,54.0,AP,1.127,0.563,,6524,Great Knight Medal,58.000,54.0,AP,1.002,0.574,,6503,Proof of Hero,87.000,36.0,AP,0.520,0.254,,6505,Void's Dust,87.000,36.0,AP,0.803,0.395,,6522,Fool's Chain,87.000,36.0,AP,0.731,0.433,,,,,,,,,,,,,,,,,,,-1,Blue Gems,58.000,,-2,Red Gems,58.000,,-3,Gold Gems,29.000,,-6,XP,870.0
