Faerie Knight Cup,,Chaldea Tam Lin Cup,Lotto Drop Bonus:,,10,,Apple AP Buyback?:,X,,,Event Run Caps:,,,,,,,Raid Run Caps:,,,,,,,,Special Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,AP,AP,Type,Lotto,White ,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Second: Beating Up Viciously,32.02,40,Lotto 2,10,,4.206,2.609,,6541,Arrowhead of Malice,56.2,57.0,AP,0.800,0.484,,6107,Magic Gem of Berserker,21.8,146.9,AP,0.150,,,7107,Berserker Monument,17.4,184.0,AP,0.261,,,6007,Gem of Berserker,29.3,109.3,AP,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",262,"37,217",,,40.6,11.9,3.8,120.4,,,,,,,,,,6536,Aurora Steel,53.200,60.2,AP,0.748,0.458,,6514,Homunculus Baby,53.200,60.2,AP,0.754,0.552,,6527,Deadly Poison Needle,79.800,40.1,AP,0.758,0.463,,6503,Proof of Hero,79.800,40.1,AP,0.466,0.228,,6533,Stake of Wailing Night,79.800,40.1,AP,0.680,0.423,,,,,,,,,,,,,,,,,,,-1,Blue Gems,53.200,,-2,Red Gems,53.200,,-3,Gold Gems,26.600,,-6,XP,798.0
Second: Shark Radar,30.15,40,Lotto 2,10,,6.077,3.657,,6531,Mysterious Divine Wine,21.4,140.9,AP,1.001,0.492,,6526,Shell of Reminiscense,39.8,75.8,AP,0.614,0.381,,6103,Magic Gem of Lancer,31.4,96.0,AP,0.208,,,7103,Lancer Monument,21.9,137.7,AP,0.347,,,6003,Gem of Lancer,22.7,132.8,AP,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",312,"48,762",,,47.9,14.9,3.0,91.9,,,,,,,,,,6536,Aurora Steel,65.633,45.9,AP,0.980,0.601,,6514,Homunculus Baby,65.633,45.9,AP,0.988,0.723,,6527,Deadly Poison Needle,98.450,30.6,AP,0.993,0.606,,6503,Proof of Hero,98.450,30.6,AP,0.611,0.299,,6533,Stake of Wailing Night,98.450,30.6,AP,0.891,0.554,,,,,,,,,,,,,,,,,,,-1,Blue Gems,65.633,,-2,Red Gems,65.633,,-3,Gold Gems,32.817,,-6,XP,984.5
Second: Tail Hunt,30.13,40,Lotto 2,10,,6.534,3.967,,6525,Scarab of Wisdom,26.06,115.6,AP,1.321,0.773,,6502,Seed of Yggdrasil,63.36,47.6,AP,0.738,0.403,,6204,Secret Gem of Rider,31.6,95.3,AP,0.768,,,7104,Rider Monument,12.1,249.0,AP,0.195,,,6104,Magic Gem of Rider,11,273.9,AP,0.079,,,6004,Gem of Rider,15.1,199.5,AP,0.042,,,7105,Caster Monument,2.66,"1,132.7",AP,0.043,,,7106,Assassin Monument,11.7,257.5,AP,0.187,,,7107,Berserker Monument,2.33,"1,293.1",AP,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,280",374,"48,894",,,48.3,14.9,3.0,91.6,,,,,,,,,,6536,Aurora Steel,65.767,45.8,AP,0.982,0.602,,6514,Homunculus Baby,65.767,45.8,AP,0.991,0.725,,6527,Deadly Poison Needle,98.650,30.5,AP,0.995,0.608,,6503,Proof of Hero,98.650,30.5,AP,0.612,0.300,,6533,Stake of Wailing Night,98.650,30.5,AP,0.894,0.556,,,,,,,,,,,,,,,,,,,-1,Blue Gems,65.767,,-2,Red Gems,65.767,,-3,Gold Gems,32.883,,-6,XP,986.5
Second: Overwhelming Battle Circuit,28.11,40,Lotto 2,10,,8.098,5.145,,6528,Primordial Lanugo,37,76.0,AP,1.353,0.807,,6513,Meteor Horseshoes,62.3,45.1,AP,0.964,0.733,,6101,Magic Gem of Saber,41,68.6,AP,0.321,,,7101,Saber Monument,22.2,126.6,AP,0.392,,,6001,Gem of Saber,32.6,86.2,AP,0.086,,,7103,Lancer Monument,11,255.5,AP,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,536",482,"63,165",,,54.8,18.3,2.5,70.9,,,,,,,,,,6536,Aurora Steel,79.267,35.5,AP,1.269,0.778,,6514,Homunculus Baby,79.267,35.5,AP,1.280,0.937,,6527,Deadly Poison Needle,118.900,23.6,AP,1.286,0.786,,6503,Proof of Hero,118.900,23.6,AP,0.791,0.387,,6533,Stake of Wailing Night,118.900,23.6,AP,1.155,0.718,,,,,,,,,,,,,,,,,,,-1,Blue Gems,79.267,,-2,Red Gems,79.267,,-3,Gold Gems,39.633,,-6,XP,1189.0
Third: EX Stream,25.52,30,Lotto 3,10,,2.757,1.742,,6535,Eternal Ice,22.5,113.4,AP,0.361,0.247,,6104,Magic Gem of Rider,10.7,238.5,AP,0.091,,,7004,Rider Piece,3.22,792.5,AP,0.023,,,6004,Gem of Rider,10.7,238.5,AP,0.035,,,7001,Saber Piece,2.15,"1,187.0",AP,0.016,,,7006,Assassin Piece,2.15,"1,187.0",AP,0.013,,,7007,Berserker Piece,1.07,"2,385.0",AP,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,900",114,"26,186",,,28.7,6.1,6.7,171.1,,,,,,,,,,6536,Aurora Steel,29.833,85.5,AP,0.526,0.323,,6514,Homunculus Baby,29.833,85.5,AP,0.531,0.388,,6527,Deadly Poison Needle,44.750,57.0,AP,0.533,0.326,,6503,Proof of Hero,44.750,57.0,AP,0.328,0.161,,6533,Stake of Wailing Night,44.750,57.0,AP,0.479,0.298,,,,,,,,,,,,,,,,,,,-1,Blue Gems,29.833,,-2,Red Gems,29.833,,-3,Gold Gems,14.917,,-6,XP,447.5
Third: Sweet Panic,29.41,35,Lotto 3,10,,3.070,1.851,,6515,Octuplet Crystal,30,98.0,AP,0.472,0.231,,6207,Secret Gem of Berserker,13,226.2,AP,0.331,,,7007,Berserker Piece,16.5,178.2,AP,0.109,,,6007,Gem of Berserker,16,183.8,AP,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,400",150,"28,384",,,35.5,7.6,5.4,157.8,,,,,,,,,,6536,Aurora Steel,37.267,78.9,AP,0.570,0.350,,6514,Homunculus Baby,37.267,78.9,AP,0.575,0.421,,6527,Deadly Poison Needle,55.900,52.6,AP,0.578,0.353,,6503,Proof of Hero,55.900,52.6,AP,0.355,0.174,,6533,Stake of Wailing Night,55.900,52.6,AP,0.519,0.323,,,,,,,,,,,,,,,,,,,-1,Blue Gems,37.267,,-2,Red Gems,37.267,,-3,Gold Gems,18.633,,-6,XP,559.0
Third: Eloping,32.85,40,Lotto 3,10,,3.801,2.344,,6543,Crown of Silvery Light,29.7,110.6,AP,0.457,0.262,,6552,Ashes of Forgetfulness,40.4,81.3,AP,0.369,0.226,,6106,Magic Gem of Assassin,40.1,81.9,AP,0.232,,,7106,Assassin Monument,5.35,614.0,AP,0.078,,,7107,Berserker Monument,6.68,491.8,AP,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,400",195,"32,503",,,43.2,10.0,4.2,137.8,,,,,,,,,,6536,Aurora Steel,47.667,68.9,AP,0.653,0.400,,6514,Homunculus Baby,47.667,68.9,AP,0.659,0.482,,6527,Deadly Poison Needle,71.500,45.9,AP,0.662,0.404,,6503,Proof of Hero,71.500,45.9,AP,0.407,0.199,,6533,Stake of Wailing Night,71.500,45.9,AP,0.594,0.370,,,,,,,,,,,,,,,,,,,-1,Blue Gems,47.667,,-2,Red Gems,47.667,,-3,Gold Gems,23.833,,-6,XP,715.0
Third: Gigas-Crusher,31.86,40,Lotto 3,10,,4.732,2.836,,6546,Fruit of Eternity,24.4,130.6,AP,0.706,0.356,,6537,Giant's Ring,38.3,83.2,AP,0.536,0.303,,6203,Secret Gem of Lancer,20.1,158.5,AP,0.464,,,7103,Lancer Monument,8.22,387.6,AP,0.123,,,6103,Magic Gem of Lancer,27,118.0,AP,0.169,,,7107,Berserker Monument,9.74,327.1,AP,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",264,"38,130",,,43.7,11.9,3.7,117.5,,,,,,,,,,6536,Aurora Steel,54.233,58.7,AP,0.766,0.470,,6514,Homunculus Baby,54.233,58.7,AP,0.773,0.566,,6527,Deadly Poison Needle,81.350,39.2,AP,0.776,0.474,,6503,Proof of Hero,81.350,39.2,AP,0.477,0.234,,6533,Stake of Wailing Night,81.350,39.2,AP,0.697,0.433,,,,,,,,,,,,,,,,,,,-1,Blue Gems,54.233,,-2,Red Gems,54.233,,-3,Gold Gems,27.117,,-6,XP,813.5
Third: Wyvern Glider,29.99,40,Lotto 3,10,,6.148,3.800,,6506,Dragon's Reverse Scale,21.2,141.5,AP,1.163,0.681,,6512,Dragon Fang,50.6,59.3,AP,0.423,0.274,,6201,Secret Gem of Saber,21.9,136.9,AP,0.505,,,7101,Saber Monument,22.1,135.7,AP,0.366,,,6001,Gem of Saber,34.6,86.7,AP,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",313,"49,844",,,51.2,14.9,3.0,89.9,,,,,,,,,,6536,Aurora Steel,66.733,44.9,AP,1.001,0.614,,6514,Homunculus Baby,66.733,44.9,AP,1.010,0.739,,6527,Deadly Poison Needle,100.100,30.0,AP,1.015,0.620,,6503,Proof of Hero,100.100,30.0,AP,0.624,0.306,,6533,Stake of Wailing Night,100.100,30.0,AP,0.911,0.567,,,,,,,,,,,,,,,,,,,-1,Blue Gems,66.733,,-2,Red Gems,66.733,,-3,Gold Gems,33.367,,-6,XP,1001.0
Third: Macho Hunters,29.91,40,Lotto 3,10,,6.801,3.976,,6529,Cursed Beast Gallstone,26.9,111.2,AP,1.413,0.694,,6532,Refined Magatama,52.9,56.5,AP,0.780,0.407,,6207,Secret Gem of Berserker,31.3,95.6,AP,0.783,,,7107,Berserker Monument,9.36,319.6,AP,0.150,,,6107,Magic Gem of Berserker,17.1,174.9,AP,0.126,,,6007,Gem of Berserker,10.8,276.9,AP,0.025,,,7103,Lancer Monument,8.78,340.7,AP,0.140,,,7106,Assassin Monument,8.92,335.3,AP,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,280",377,"50,352",,,51.7,15.0,3.0,89.0,,,,,,,,,,6536,Aurora Steel,67.233,44.5,AP,1.012,0.620,,6514,Homunculus Baby,67.233,44.5,AP,1.021,0.747,,6527,Deadly Poison Needle,100.850,29.7,AP,1.025,0.626,,6503,Proof of Hero,100.850,29.7,AP,0.631,0.309,,6533,Stake of Wailing Night,100.850,29.7,AP,0.920,0.572,,,,,,,,,,,,,,,,,,,-1,Blue Gems,67.233,,-2,Red Gems,67.233,,-3,Gold Gems,33.617,,-6,XP,1008.5
Third: 3 Option RIKISHI,27.9,40,Lotto 3,10,,8.598,5.101,,6540,Tsukumo Mirror,30.9,90.3,AP,1.696,0.833,,6549,Small Bell of Absolution,93.8,29.7,AP,0.975,0.571,,6202,Secret Gem of Archer,36.6,76.2,AP,0.937,,,7102,Archer Monument,21.9,127.4,AP,0.380,,,6102,Magic Gem of Archer,33.2,84.0,AP,0.238,,,7107,Berserker Monument,10.8,258.3,AP,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,536",485,"64,765",,,62.0,18.0,2.5,69.2,,,,,,,,,,6536,Aurora Steel,80.667,34.6,AP,1.301,0.798,,6514,Homunculus Baby,80.667,34.6,AP,1.313,0.961,,6527,Deadly Poison Needle,121.000,23.1,AP,1.318,0.805,,6503,Proof of Hero,121.000,23.1,AP,0.811,0.397,,6533,Stake of Wailing Night,121.000,23.1,AP,1.184,0.736,,,,,,,,,,,,,,,,,,,-1,Blue Gems,80.667,,-2,Red Gems,80.667,,-3,Gold Gems,40.333,,-6,XP,1210.0
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536,Aurora Steel,,,,,,,6514,Homunculus Baby,,,,,,,6527,Deadly Poison Needle,,,,,,,6503,Proof of Hero,,,,,,,6533,Stake of Wailing Night,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
