Christmas 2025 w/ Horn,,Merry Christmas in the Snowy Fields 2025,,Lotto Drop Bonus:,,6,,Apple AP Buyback?:,X,,Event Run Caps:,,,,,,,,Raid Run Caps:,,,,,,,,Special Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,AP,AP,BP,Type,Lotto,Lotto,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Powder: Day 4,33.25,40,915,Lotto,6,,4.851,3.134,,6544,Fragment of a Twinkling Star,22.02,151,AP,0.994,0.627,,6543,Crown of Silvery Light,22.85,145.5,AP,0.213,0.138,,6535,Eternal Ice,23.96,138.8,AP,0.227,0.17,,6204,Secret Gem of Rider,20.72,160.5,AP,0.457,,,7104,Rider Monument,23.5,141.5,AP,0.348,,,6104,Magic Gem of Rider,33.02,100.7,AP,0.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",283,"30,316",,,45,15,4.4,147.8,,6519,Warhorse's Young Horn,45,73.9,AP,1.165,0.705,,6526,Shell of Reminiscense,45,73.9,AP,0.421,0.294,,6514,Homunculus Baby,45,73.9,AP,0.614,0.45,,6534,Mystic Gunpowder,67.5,49.3,AP,0.556,0.342,,6533,Stake of Wailing Night,67.5,49.3,AP,0.556,0.347,,6549,Small Bell of Absolution,11.925,278.8,AP,0.104,0.06,,6005,Gem of Caster,7.2,461.8,AP,0.018,,,,,,,,,,,,6005,Gem of Caster,7.2,,,,,,-1,Blue Gems,45,,-6,XP,675
Flake: Day 4,32.57,40,"1,098",Lotto,6,,5.931,3.703,,6542,Egg of Truth,25.77,126.4,AP,1.267,0.742,,6541,Arrowhead of Malice,29.25,111.4,AP,0.41,0.248,,6549,Small Bell of Absolution,46.53,70,AP,0.413,0.241,,6205,Secret Gem of Caster,26.39,123.4,AP,0.401,,,7105,Caster Monument,25.9,125.8,AP,0.387,,,6005,Gem of Caster,32.91,99,AP,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,280",346,"34,085",,,49.6,16.5,4,131.4,,6519,Warhorse's Young Horn,49.56,65.7,AP,1.31,0.792,,6526,Shell of Reminiscense,49.56,65.7,AP,0.473,0.33,,6514,Homunculus Baby,49.56,65.7,AP,0.691,0.506,,6534,Mystic Gunpowder,74.34,43.8,AP,0.625,0.385,,6533,Stake of Wailing Night,74.34,43.8,AP,0.625,0.391,,6549,Small Bell of Absolution,13.133,248,AP,0.117,0.068,,6005,Gem of Caster,7.93,410.7,AP,0.02,,,,,,,,,,,,6005,Gem of Caster,7.93,,,,,,-1,Blue Gems,49.56,,-6,XP,743.4
Powder: Day 5,33.16,40,915,Lotto,6,,4.691,2.95,,6539,Reactor Core of Dawn,28.1,118,AP,0.781,0.44,,6538,Soundless Bell,20.13,164.7,AP,0.191,0.125,,6527,Deadly Poison Needle,26.99,122.9,AP,0.247,0.151,,6103,Magic Gem of Lancer,28.1,118,AP,0.17,,,7103,Lancer Monument,19.03,174.3,AP,0.274,,,6003,Gem of Lancer,27.21,121.9,AP,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",283,"30,803",,,45.6,15.2,4.4,145.4,,6519,Warhorse's Young Horn,45.6,72.7,AP,1.184,0.716,,6526,Shell of Reminiscense,45.6,72.7,AP,0.428,0.299,,6514,Homunculus Baby,45.6,72.7,AP,0.624,0.457,,6534,Mystic Gunpowder,68.4,48.5,AP,0.565,0.348,,6533,Stake of Wailing Night,68.4,48.5,AP,0.565,0.353,,6549,Small Bell of Absolution,12.084,274.4,AP,0.105,0.061,,6005,Gem of Caster,7.296,454.5,AP,0.018,,,,,,,,,,,,6005,Gem of Caster,7.296,,,,,,-1,Blue Gems,45.6,,-6,XP,684
Flake: Day 5,32.54,40,"1,098",Lotto,6,,5.689,3.541,,6531,Mysterious Divine Wine,26.27,123.9,AP,1.138,0.588,,6535,Eternal Ice,29.28,111.1,AP,0.283,0.213,,6551,Twilit Ritual Sword,46.05,70.7,AP,0.41,0.258,,6207,Secret Gem of Berserker,26.85,121.2,AP,0.614,,,7107,Berserker Monument,26.64,122.1,AP,0.394,,,6007,Gem of Berserker,32.98,98.7,AP,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,280",347,"34,220",,,49.7,16.6,4,130.9,,6519,Warhorse's Young Horn,49.71,65.5,AP,1.315,0.796,,6526,Shell of Reminiscense,49.71,65.5,AP,0.475,0.332,,6514,Homunculus Baby,49.71,65.5,AP,0.694,0.508,,6534,Mystic Gunpowder,74.565,43.6,AP,0.628,0.387,,6533,Stake of Wailing Night,74.565,43.6,AP,0.628,0.392,,6549,Small Bell of Absolution,13.173,247,AP,0.117,0.068,,6005,Gem of Caster,7.954,409.1,AP,0.02,,,,,,,,,,,,6005,Gem of Caster,7.954,,,,,,-1,Blue Gems,49.71,,-6,XP,745.7
Powder: Day 6,33.23,40,915,Lotto,6,,4.512,2.802,,6532,Refined Magatama,39.01,85.2,AP,0.518,0.27,,6508,Ghost Lantern,24.42,136.1,AP,0.336,0.214,,6503,Proof of Hero,40.55,81.9,AP,0.228,0.111,,6102,Magic Gem of Archer,32.49,102.3,AP,0.196,,,7102,Archer Monument,20.11,165.2,AP,0.293,,,6002,Gem of Archer,27.18,122.3,AP,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",283,"30,435",,,45.2,15.1,4.4,147.2,,6519,Warhorse's Young Horn,45.15,73.6,AP,1.17,0.708,,6526,Shell of Reminiscense,45.15,73.6,AP,0.423,0.295,,6514,Homunculus Baby,45.15,73.6,AP,0.617,0.451,,6534,Mystic Gunpowder,67.725,49.1,AP,0.558,0.344,,6533,Stake of Wailing Night,67.725,49.1,AP,0.558,0.349,,6549,Small Bell of Absolution,11.965,277.7,AP,0.104,0.061,,6005,Gem of Caster,7.224,460,AP,0.018,,,,,,,,,,,,6005,Gem of Caster,7.224,,,,,,-1,Blue Gems,45.15,,-6,XP,677.3
Flake: Day 6,32.57,40,"1,098",Lotto,6,,5.824,3.621,,6528,Primordial Lanugo,31.61,103,AP,1.009,0.634,,6511,Forbidden Page,30.13,108.1,AP,0.564,0.282,,6530,Mystic Spinal Fluid,46.71,69.7,AP,0.412,0.234,,6106,Magic Gem of Assassin,32.96,98.8,AP,0.192,,,7106,Assassin Monument,25.09,129.8,AP,0.372,,,6006,Gem of Assassin,27.66,117.8,AP,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,280",346,"34,064",,,49.5,16.5,4,131.5,,6519,Warhorse's Young Horn,49.53,65.8,AP,1.309,0.792,,6526,Shell of Reminiscense,49.53,65.8,AP,0.473,0.33,,6514,Homunculus Baby,49.53,65.8,AP,0.69,0.505,,6534,Mystic Gunpowder,74.295,43.8,AP,0.625,0.385,,6533,Stake of Wailing Night,74.295,43.8,AP,0.625,0.39,,6549,Small Bell of Absolution,13.125,248.1,AP,0.116,0.068,,6005,Gem of Caster,7.925,411,AP,0.02,,,,,,,,,,,,6005,Gem of Caster,7.925,,,,,,-1,Blue Gems,49.53,,-6,XP,743
Powder Dust,33.2,40,915,Lotto,6,,4.305,2.716,,6523,Lamp of Evil-Sealing,25.79,128.7,AP,0.311,0.194,,6527,Deadly Poison Needle,30.68,108.2,AP,0.281,0.172,,6505,Void's Dust,30.55,108.7,AP,0.267,0.132,,6106,Magic Gem of Assassin,26.6,124.8,AP,0.152,,,7106,Assassin Monument,22.39,148.3,AP,0.326,,,6006,Gem of Assassin,28.66,115.8,AP,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",283,"30,584",,,45.3,15.1,4.4,146.5,,6519,Warhorse's Young Horn,45.33,73.2,AP,1.176,0.711,,6526,Shell of Reminiscense,45.33,73.2,AP,0.425,0.296,,6514,Homunculus Baby,45.33,73.2,AP,0.62,0.454,,6534,Mystic Gunpowder,67.995,48.8,AP,0.561,0.346,,6533,Stake of Wailing Night,67.995,48.8,AP,0.561,0.35,,6549,Small Bell of Absolution,12.012,276.4,AP,0.105,0.061,,6005,Gem of Caster,7.253,457.8,AP,0.018,,,,,,,,,,,,6005,Gem of Caster,7.253,,,,,,-1,Blue Gems,45.33,,-6,XP,680
Flake Dust,32.58,40,"1,098",Lotto,6,,5.663,3.43,,6520,Tearstone of Blood,30.96,105.2,AP,1.046,0.523,,6510,Eternal Gear,28.68,113.6,AP,0.384,0.189,,6551,Twilit Ritual Sword,44.88,72.6,AP,0.399,0.251,,6107,Magic Gem of Berserker,31.34,104,AP,0.212,,,7107,Berserker Monument,25.26,129,AP,0.373,,,6007,Gem of Berserker,27.36,119.1,AP,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,280",346,"34,013",,,49.5,16.5,4,131.7,,6519,Warhorse's Young Horn,49.47,65.9,AP,1.307,0.791,,6526,Shell of Reminiscense,49.47,65.9,AP,0.472,0.33,,6514,Homunculus Baby,49.47,65.9,AP,0.689,0.505,,6534,Mystic Gunpowder,74.205,43.9,AP,0.624,0.384,,6533,Stake of Wailing Night,74.205,43.9,AP,0.624,0.39,,6549,Small Bell of Absolution,13.11,248.5,AP,0.116,0.068,,6005,Gem of Caster,7.915,411.6,AP,0.02,,,,,,,,,,,,6005,Gem of Caster,7.915,,,,,,-1,Blue Gems,49.47,,-6,XP,742.1
Diamond Dust,31.89,40,"1,318",Lotto,6,,8.148,5.139,,6542,Egg of Truth,31.19,102.2,AP,1.566,0.918,,6525,Scarab of Wisdom,31.12,102.5,AP,1.495,1.001,,6556,Ether Photon Converger,33.73,94.5,AP,0.485,0.309,,6503,Proof of Hero,54.83,58.2,AP,0.322,0.157,,6205,Secret Gem of Caster,31.24,102.1,AP,0.485,,,6105,Magic Gem of Caster,21.28,149.9,AP,0.118,,,6005,Gem of Caster,11.44,278.8,AP,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,536",424,"37,973",,,54.1,18,3.7,118,,6519,Warhorse's Young Horn,54.06,59,AP,1.46,0.883,,6526,Shell of Reminiscense,54.06,59,AP,0.527,0.368,,6514,Homunculus Baby,54.06,59,AP,0.77,0.563,,6534,Mystic Gunpowder,81.09,39.3,AP,0.697,0.429,,6533,Stake of Wailing Night,81.09,39.3,AP,0.697,0.435,,6549,Small Bell of Absolution,14.326,222.6,AP,0.13,0.076,,6005,Gem of Caster,8.65,368.7,AP,0.022,,,,,,,,,,,,6005,Gem of Caster,8.65,,,,,,-1,Blue Gems,54.06,,-6,XP,810.9
Snow Crystal,,,615,Lotto,6,,,,,6549,Small Bell of Absolution,66.15,0,AP,,0,,6005,Gem of Caster,40.6,0,AP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,400",,,,,,,,,,6519,Warhorse's Young Horn,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6519,Warhorse's Young Horn,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6519,Warhorse's Young Horn,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6519,Warhorse's Young Horn,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6519,Warhorse's Young Horn,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6519,Warhorse's Young Horn,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6519,Warhorse's Young Horn,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6519,Warhorse's Young Horn,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6519,Warhorse's Young Horn,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6519,Warhorse's Young Horn,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6519,Warhorse's Young Horn,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
