Christmas 2025 w/ Crown,,Merry Christmas in the Snowy Fields 2025,,Lotto Drop Bonus:,,8,,Apple AP Buyback?:,X,,Event Run Caps:,,,,,,,,Raid Run Caps:,,,,,,,,Special Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,AP,AP,BP,Type,Lotto,Lotto,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Powder: Day 4,31.75,40,915,Lotto,8,,4.921,3.241,,6544,Fragment of a Twinkling Star,22.02,144.2,AP,1.041,0.656,,6543,Crown of Silvery Light,22.85,138.9,AP,0.223,0.145,,6535,Eternal Ice,23.96,132.5,AP,0.238,0.178,,6204,Secret Gem of Rider,20.72,153.2,AP,0.479,,,7104,Rider Monument,23.5,135.1,AP,0.365,,,6104,Magic Gem of Rider,33.02,96.2,AP,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",296,"38,803",,,45,15,3.6,115.5,,6543,Crown of Silvery Light,55,57.7,AP,0.537,0.349,,6526,Shell of Reminiscense,55,57.7,AP,0.539,0.376,,6514,Homunculus Baby,55,57.7,AP,0.786,0.576,,6534,Mystic Gunpowder,82.5,38.5,AP,0.712,0.438,,6533,Stake of Wailing Night,82.5,38.5,AP,0.712,0.445,,6549,Small Bell of Absolution,14.575,217.8,AP,0.133,0.077,,6005,Gem of Caster,8.8,360.8,AP,0.022,,,,,,,,,,,,6005,Gem of Caster,8.8,,,,,,-1,Blue Gems,55,,-6,XP,825
Flake: Day 4,30.91,40,"1,098",Lotto,8,,6.069,3.855,,6542,Egg of Truth,25.77,119.9,AP,1.335,0.782,,6541,Arrowhead of Malice,29.25,105.7,AP,0.432,0.261,,6549,Small Bell of Absolution,46.53,66.4,AP,0.435,0.254,,6205,Secret Gem of Caster,26.39,117.1,AP,0.423,,,7105,Caster Monument,25.9,119.3,AP,0.408,,,6005,Gem of Caster,32.91,93.9,AP,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,280",365,"43,897",,,49.6,16.5,3.3,102.1,,6543,Crown of Silvery Light,60.573,51,AP,0.607,0.395,,6526,Shell of Reminiscense,60.573,51,AP,0.609,0.425,,6514,Homunculus Baby,60.573,51,AP,0.89,0.651,,6534,Mystic Gunpowder,90.86,34,AP,0.805,0.496,,6533,Stake of Wailing Night,90.86,34,AP,0.805,0.503,,6549,Small Bell of Absolution,16.052,192.6,AP,0.15,0.088,,6005,Gem of Caster,9.692,318.9,AP,0.025,,,,,,,,,,,,6005,Gem of Caster,9.692,,,,,,-1,Blue Gems,60.573,,-6,XP,908.6
Powder: Day 5,31.64,40,915,Lotto,8,,4.754,3.05,,6539,Reactor Core of Dawn,28.1,112.6,AP,0.819,0.461,,6538,Soundless Bell,20.13,157.2,AP,0.2,0.131,,6527,Deadly Poison Needle,26.99,117.2,AP,0.259,0.158,,6103,Magic Gem of Lancer,28.1,112.6,AP,0.179,,,7103,Lancer Monument,19.03,166.3,AP,0.287,,,6003,Gem of Lancer,27.21,116.3,AP,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",297,"39,457",,,45.6,15.2,3.6,113.5,,6543,Crown of Silvery Light,55.733,56.8,AP,0.546,0.355,,6526,Shell of Reminiscense,55.733,56.8,AP,0.548,0.382,,6514,Homunculus Baby,55.733,56.8,AP,0.8,0.585,,6534,Mystic Gunpowder,83.6,37.8,AP,0.724,0.446,,6533,Stake of Wailing Night,83.6,37.8,AP,0.724,0.452,,6549,Small Bell of Absolution,14.769,214.2,AP,0.135,0.079,,6005,Gem of Caster,8.917,354.8,AP,0.023,,,,,,,,,,,,6005,Gem of Caster,8.917,,,,,,-1,Blue Gems,55.733,,-6,XP,836
Flake: Day 5,30.89,40,"1,098",Lotto,8,,5.812,3.683,,6531,Mysterious Divine Wine,26.27,117.6,AP,1.199,0.62,,6535,Eternal Ice,29.28,105.5,AP,0.299,0.224,,6551,Twilit Ritual Sword,46.05,67.1,AP,0.432,0.272,,6207,Secret Gem of Berserker,26.85,115,AP,0.647,,,7107,Berserker Monument,26.64,116,AP,0.415,,,6007,Gem of Berserker,32.98,93.7,AP,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,280",365,"44,058",,,49.7,16.6,3.3,101.7,,6543,Crown of Silvery Light,60.757,50.8,AP,0.61,0.396,,6526,Shell of Reminiscense,60.757,50.8,AP,0.612,0.427,,6514,Homunculus Baby,60.757,50.8,AP,0.893,0.654,,6534,Mystic Gunpowder,91.135,33.9,AP,0.808,0.498,,6533,Stake of Wailing Night,91.135,33.9,AP,0.808,0.505,,6549,Small Bell of Absolution,16.101,191.9,AP,0.151,0.088,,6005,Gem of Caster,9.721,317.8,AP,0.025,,,,,,,,,,,,6005,Gem of Caster,9.721,,,,,,-1,Blue Gems,60.757,,-6,XP,911.4
Powder: Day 6,31.72,40,915,Lotto,8,,4.567,2.894,,6532,Refined Magatama,39.01,81.3,AP,0.542,0.282,,6508,Ghost Lantern,24.42,129.9,AP,0.352,0.224,,6503,Proof of Hero,40.55,78.2,AP,0.239,0.116,,6102,Magic Gem of Archer,32.49,97.6,AP,0.205,,,7102,Archer Monument,20.11,157.7,AP,0.307,,,6002,Gem of Archer,27.18,116.7,AP,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",296,"38,969",,,45.2,15.1,3.6,115,,6543,Crown of Silvery Light,55.183,57.5,AP,0.539,0.35,,6526,Shell of Reminiscense,55.183,57.5,AP,0.541,0.378,,6514,Homunculus Baby,55.183,57.5,AP,0.79,0.578,,6534,Mystic Gunpowder,82.775,38.3,AP,0.715,0.44,,6533,Stake of Wailing Night,82.775,38.3,AP,0.715,0.447,,6549,Small Bell of Absolution,14.624,216.9,AP,0.133,0.078,,6005,Gem of Caster,8.829,359.3,AP,0.023,,,,,,,,,,,,6005,Gem of Caster,8.829,,,,,,-1,Blue Gems,55.183,,-6,XP,827.8
Flake: Day 6,30.92,40,"1,098",Lotto,8,,5.955,3.767,,6528,Primordial Lanugo,31.61,97.8,AP,1.063,0.668,,6511,Forbidden Page,30.13,102.6,AP,0.594,0.297,,6530,Mystic Spinal Fluid,46.71,66.2,AP,0.434,0.246,,6106,Magic Gem of Assassin,32.96,93.8,AP,0.203,,,7106,Assassin Monument,25.09,123.2,AP,0.392,,,6006,Gem of Assassin,27.66,111.8,AP,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,280",365,"43,856",,,49.5,16.5,3.3,102.2,,6543,Crown of Silvery Light,60.537,51.1,AP,0.607,0.394,,6526,Shell of Reminiscense,60.537,51.1,AP,0.609,0.425,,6514,Homunculus Baby,60.537,51.1,AP,0.889,0.651,,6534,Mystic Gunpowder,90.805,34.1,AP,0.805,0.495,,6533,Stake of Wailing Night,90.805,34.1,AP,0.805,0.503,,6549,Small Bell of Absolution,16.042,192.7,AP,0.15,0.088,,6005,Gem of Caster,9.686,319.2,AP,0.025,,,,,,,,,,,,6005,Gem of Caster,9.686,,,,,,-1,Blue Gems,60.537,,-6,XP,908.1
Powder Dust,31.69,40,915,Lotto,8,,4.35,2.803,,6523,Lamp of Evil-Sealing,25.79,122.9,AP,0.326,0.203,,6527,Deadly Poison Needle,30.68,103.3,AP,0.294,0.18,,6505,Void's Dust,30.55,103.7,AP,0.28,0.138,,6106,Magic Gem of Assassin,26.6,119.1,AP,0.159,,,7106,Assassin Monument,22.39,141.5,AP,0.341,,,6006,Gem of Assassin,28.66,110.6,AP,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",297,"39,162",,,45.3,15.1,3.6,114.4,,6543,Crown of Silvery Light,55.403,57.2,AP,0.542,0.352,,6526,Shell of Reminiscense,55.403,57.2,AP,0.544,0.38,,6514,Homunculus Baby,55.403,57.2,AP,0.794,0.581,,6534,Mystic Gunpowder,83.105,38.1,AP,0.719,0.442,,6533,Stake of Wailing Night,83.105,38.1,AP,0.719,0.449,,6549,Small Bell of Absolution,14.682,215.8,AP,0.134,0.078,,6005,Gem of Caster,8.865,357.5,AP,0.023,,,,,,,,,,,,6005,Gem of Caster,8.865,,,,,,-1,Blue Gems,55.403,,-6,XP,831.1
Flake Dust,30.93,40,"1,098",Lotto,8,,5.785,3.567,,6520,Tearstone of Blood,30.96,99.9,AP,1.102,0.551,,6510,Eternal Gear,28.68,107.8,AP,0.404,0.2,,6551,Twilit Ritual Sword,44.88,68.9,AP,0.421,0.264,,6107,Magic Gem of Berserker,31.34,98.7,AP,0.223,,,7107,Berserker Monument,25.26,122.4,AP,0.393,,,6007,Gem of Berserker,27.36,113,AP,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,280",365,"43,789",,,49.5,16.5,3.3,102.3,,6543,Crown of Silvery Light,60.463,51.2,AP,0.606,0.394,,6526,Shell of Reminiscense,60.463,51.2,AP,0.608,0.424,,6514,Homunculus Baby,60.463,51.2,AP,0.887,0.65,,6534,Mystic Gunpowder,90.695,34.1,AP,0.803,0.495,,6533,Stake of Wailing Night,90.695,34.1,AP,0.803,0.502,,6549,Small Bell of Absolution,16.023,193,AP,0.15,0.087,,6005,Gem of Caster,9.674,319.7,AP,0.025,,,,,,,,,,,,6005,Gem of Caster,9.674,,,,,,-1,Blue Gems,60.463,,-6,XP,907
Diamond Dust,30.09,40,"1,318",Lotto,8,,8.433,5.393,,6542,Egg of Truth,31.19,96.5,AP,1.66,0.973,,6525,Scarab of Wisdom,31.12,96.7,AP,1.584,1.061,,6556,Ether Photon Converger,33.73,89.2,AP,0.515,0.327,,6503,Proof of Hero,54.83,54.9,AP,0.341,0.166,,6205,Secret Gem of Caster,31.24,96.3,AP,0.514,,,6105,Magic Gem of Caster,21.28,141.4,AP,0.125,,,6005,Gem of Caster,11.44,263,AP,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,536",450,"49,187",,,54.1,18,3,91.1,,6543,Crown of Silvery Light,66.073,45.5,AP,0.681,0.442,,6526,Shell of Reminiscense,66.073,45.5,AP,0.683,0.477,,6514,Homunculus Baby,66.073,45.5,AP,0.997,0.73,,6534,Mystic Gunpowder,99.11,30.4,AP,0.902,0.556,,6533,Stake of Wailing Night,99.11,30.4,AP,0.902,0.564,,6549,Small Bell of Absolution,17.509,171.9,AP,0.168,0.098,,6005,Gem of Caster,10.572,284.6,AP,0.028,,,,,,,,,,,,6005,Gem of Caster,10.572,,,,,,-1,Blue Gems,66.073,,-6,XP,991.1
Snow Crystal,,,615,Lotto,8,,,,,6549,Small Bell of Absolution,66.15,0,AP,,0,,6005,Gem of Caster,40.6,0,AP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,400",,,,,,,,,,6543,Crown of Silvery Light,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6543,Crown of Silvery Light,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6543,Crown of Silvery Light,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6543,Crown of Silvery Light,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6543,Crown of Silvery Light,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6543,Crown of Silvery Light,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6543,Crown of Silvery Light,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6543,Crown of Silvery Light,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6543,Crown of Silvery Light,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6543,Crown of Silvery Light,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6543,Crown of Silvery Light,,,,,,,6526,Shell of Reminiscense,,,,,,,6514,Homunculus Baby,,,,,,,6534,Mystic Gunpowder,,,,,,,6533,Stake of Wailing Night,,,,,,,6549,Small Bell of Absolution,,,,,,,6005,Gem of Caster,,,,,,,,,,,,,,,,6005,Gem of Caster,,,,,,,-1,Blue Gems,,,-6,XP,
