Battle in NY 2024,,Battle in New York 2022,Lotto Drop Bonus:,,12,,Apple AP Buyback?:,X,,,Event Run Caps:,,,,,,,Raid Run Caps:,,,,,,,,Special Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,AP,AP,Type,Lotto,White ,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Finals: Isle,31.8,40,Lotto 3,12,,4.254,2.546,,6545,Divine Leyline Spiritron,35.45,89.7,AP,0.514,0.306,,6502,Seed of Yggdrasil,45.45,70.0,AP,0.502,0.274,,6105,Magic Gem of Caster,31.7,100.3,AP,0.175,,,7005,Caster Piece,19,167.4,AP,0.092,,,6005,Gem of Caster,19,167.4,AP,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,400",233,"38,665",,,41.9,10.2,3.7,116.4,,,,,,,,,,6541,Arrowhead of Malice,54.647,58.2,AP,0.784,0.474,,6508,Ghost Lantern,54.647,58.2,AP,0.787,0.503,,6534,Mystic Gunpowder,81.970,38.8,AP,0.706,0.435,,6503,Proof of Hero,81.970,38.8,AP,0.482,0.236,,6516,Evil Bone,81.970,38.8,AP,0.479,0.316,,,,,,,,,,,,,,,,,,,-1,Blue Gems,54.647,,-2,Red Gems,54.647,,-3,Gold Gems,27.323,,-6,XP,819.7
Finals: Cont.,31.27,40,Lotto 3,12,,4.509,2.749,,6519,Warhorse's Young Horn,23.81,131.3,AP,0.655,0.396,,6512,Dragon Fang,43.33,72.2,AP,0.348,0.225,,6107,Magic Gem of Berserker,22.5,139.0,AP,0.158,,,7107,Berserker Monument,8.06,388.0,AP,0.124,,,7104,Rider Monument,11.2,279.2,AP,0.174,,,7105,Caster Monument,4.83,647.4,AP,0.075,,,7106,Assassin Monument,1.61,"1,942.2",AP,0.025,,,6004,Gem of Rider,30.6,102.2,AP,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,900",253,"41,868",,,42.3,11.0,3.4,107.5,,,,,,,,,,6541,Arrowhead of Malice,58.187,53.7,AP,0.849,0.514,,6508,Ghost Lantern,58.187,53.7,AP,0.852,0.545,,6534,Mystic Gunpowder,87.280,35.8,AP,0.765,0.471,,6503,Proof of Hero,87.280,35.8,AP,0.522,0.256,,6516,Evil Bone,87.280,35.8,AP,0.519,0.342,,,,,,,,,,,,,,,,,,,-1,Blue Gems,58.187,,-2,Red Gems,58.187,,-3,Gold Gems,29.093,,-6,XP,872.8
Finals: Planet,30.59,40,Lotto 3,12,,5.019,3.027,,6507,Claw of Chaos,22.86,133.8,AP,0.691,0.407,,6522,Fool's Chain,53.8,56.9,AP,0.463,0.274,,6202,Secret Gem of Archer,9.83,311.2,AP,0.229,,,7102,Archer Monument,6.86,445.9,AP,0.109,,,7105,Caster Monument,15.2,201.3,AP,0.242,,,6105,Magic Gem of Caster,22.4,136.6,AP,0.129,,,6005,Gem of Caster,25.4,120.4,AP,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",275,"46,155",,,43.8,12.0,3.2,97.5,,,,,,,,,,6541,Arrowhead of Malice,62.750,48.7,AP,0.935,0.566,,6508,Ghost Lantern,62.750,48.7,AP,0.940,0.601,,6534,Mystic Gunpowder,94.125,32.5,AP,0.843,0.520,,6503,Proof of Hero,94.125,32.5,AP,0.575,0.282,,6516,Evil Bone,94.125,32.5,AP,0.572,0.377,,,,,,,,,,,,,,,,,,,-1,Blue Gems,62.750,,-2,Red Gems,62.750,,-3,Gold Gems,31.375,,-6,XP,941.3
Finals: Galaxy,28.42,40,Lotto 3,12,,6.913,4.203,,6517,Heart of the Foreign God,21.39,132.9,AP,1.146,0.712,,6538,Soundless Bell,39.88,71.3,AP,0.648,0.384,,6201,Secret Gem of Saber,21.25,133.7,AP,0.517,,,7101,Saber Monument,21.4,132.8,AP,0.373,,,6101,Magic Gem of Saber,22.2,128.0,AP,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",331,"61,122",,,51.1,15.0,2.6,73.6,,,,,,,,,,6541,Arrowhead of Malice,77.203,36.8,AP,1.239,0.750,,6508,Ghost Lantern,77.203,36.8,AP,1.244,0.796,,6534,Mystic Gunpowder,115.805,24.5,AP,1.116,0.688,,6503,Proof of Hero,115.805,24.5,AP,0.762,0.373,,6516,Evil Bone,115.805,24.5,AP,0.758,0.500,,,,,,,,,,,,,,,,,,,-1,Blue Gems,77.203,,-2,Red Gems,77.203,,-3,Gold Gems,38.602,,-6,XP,1158.1
Finals: Space,28.41,40,Lotto 3,12,,7.251,4.230,,6531,Mysterious Divine Wine,26.65,106.6,AP,1.323,0.650,,6549,Small Bell of Absolution,78.47,36.2,AP,0.801,0.469,,6207,Secret Gem of Berserker,26.47,107.3,AP,0.697,,,7107,Berserker Monument,13.7,207.4,AP,0.231,,,7104,Rider Monument,13.2,215.2,AP,0.226,,,6004,Gem of Rider,33.7,84.3,AP,0.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",331,"61,217",,,51.2,15.1,2.6,73.5,,,,,,,,,,6541,Arrowhead of Malice,77.297,36.8,AP,1.241,0.751,,6508,Ghost Lantern,77.297,36.8,AP,1.246,0.797,,6534,Mystic Gunpowder,115.945,24.5,AP,1.118,0.689,,6503,Proof of Hero,115.945,24.5,AP,0.763,0.374,,6516,Evil Bone,115.945,24.5,AP,0.759,0.501,,,,,,,,,,,,,,,,,,,-1,Blue Gems,77.297,,-2,Red Gems,77.297,,-3,Gold Gems,38.648,,-6,XP,1159.5
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
