Battle in NY 2024,,Battle in New York 2022,Lotto Drop Bonus:,,6,,Apple AP Buyback?:,X,,,Event Run Caps:,,,,,,,Raid Run Caps:,,,,,,,,Special Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,AP,AP,Type,Lotto,White ,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Finals: Isle,34.85,40,Lotto 3,6,,2.782,1.655,,6545,Divine Leyline Spiritron,35.45,98.3,AP,0.469,0.280,,6502,Seed of Yggdrasil,45.45,76.7,AP,0.458,0.250,,6105,Magic Gem of Caster,31.7,109.9,AP,0.160,,,7005,Caster Piece,19,183.4,AP,0.084,,,6005,Gem of Caster,19,183.4,AP,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,400",212,"22,149",,,41.9,10.2,5.8,203.2,,,,,,,,,,6541,Arrowhead of Malice,34.307,101.6,AP,0.449,0.272,,6508,Ghost Lantern,34.307,101.6,AP,0.451,0.288,,6534,Mystic Gunpowder,51.460,67.7,AP,0.405,0.249,,6503,Proof of Hero,51.460,67.7,AP,0.276,0.135,,6516,Evil Bone,51.460,67.7,AP,0.275,0.181,,,,,,,,,,,,,,,,,,,-1,Blue Gems,34.307,,-2,Red Gems,34.307,,-3,Gold Gems,17.153,,-6,XP,514.6
Finals: Cont.,34.58,40,Lotto 3,6,,2.877,1.757,,6519,Warhorse's Young Horn,23.81,145.2,AP,0.592,0.358,,6512,Dragon Fang,43.33,79.8,AP,0.315,0.204,,6107,Magic Gem of Berserker,22.5,153.7,AP,0.143,,,7107,Berserker Monument,8.06,429.0,AP,0.112,,,7104,Rider Monument,11.2,308.8,AP,0.157,,,7105,Caster Monument,4.83,715.9,AP,0.068,,,7106,Assassin Monument,1.61,"2,147.8",AP,0.022,,,6004,Gem of Rider,30.6,113.0,AP,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,900",228,"23,519",,,42.3,11.0,5.5,191.3,,,,,,,,,,6541,Arrowhead of Malice,36.147,95.7,AP,0.477,0.288,,6508,Ghost Lantern,36.147,95.7,AP,0.479,0.306,,6534,Mystic Gunpowder,54.220,63.8,AP,0.430,0.265,,6503,Proof of Hero,54.220,63.8,AP,0.293,0.144,,6516,Evil Bone,54.220,63.8,AP,0.292,0.192,,,,,,,,,,,,,,,,,,,-1,Blue Gems,36.147,,-2,Red Gems,36.147,,-3,Gold Gems,18.073,,-6,XP,542.2
Finals: Planet,34.2,40,Lotto 3,6,,3.162,1.903,,6507,Claw of Chaos,22.86,149.6,AP,0.618,0.364,,6522,Fool's Chain,53.8,63.6,AP,0.414,0.245,,6202,Secret Gem of Archer,9.83,347.9,AP,0.205,,,7102,Archer Monument,6.86,498.5,AP,0.097,,,7105,Caster Monument,15.2,225.0,AP,0.217,,,6105,Magic Gem of Caster,22.4,152.7,AP,0.115,,,6005,Gem of Caster,25.4,134.6,AP,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",246,"25,441",,,43.8,12.0,5.2,176.9,,,,,,,,,,6541,Arrowhead of Malice,38.670,88.4,AP,0.516,0.312,,6508,Ghost Lantern,38.670,88.4,AP,0.518,0.331,,6534,Mystic Gunpowder,58.005,59.0,AP,0.465,0.286,,6503,Proof of Hero,58.005,59.0,AP,0.317,0.155,,6516,Evil Bone,58.005,59.0,AP,0.315,0.208,,,,,,,,,,,,,,,,,,,-1,Blue Gems,38.670,,-2,Red Gems,38.670,,-3,Gold Gems,19.335,,-6,XP,580.1
Finals: Galaxy,32.93,40,Lotto 3,6,,4.245,2.583,,6517,Heart of the Foreign God,21.39,154.0,AP,0.989,0.615,,6538,Soundless Bell,39.88,82.6,AP,0.560,0.332,,6201,Secret Gem of Saber,21.25,155.0,AP,0.447,,,7101,Saber Monument,21.4,153.9,AP,0.322,,,6101,Magic Gem of Saber,22.2,148.3,AP,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",285,"32,198",,,51.1,15.0,4.2,139.8,,,,,,,,,,6541,Arrowhead of Malice,47.123,69.9,AP,0.653,0.395,,6508,Ghost Lantern,47.123,69.9,AP,0.655,0.419,,6534,Mystic Gunpowder,70.685,46.6,AP,0.588,0.362,,6503,Proof of Hero,70.685,46.6,AP,0.401,0.196,,6516,Evil Bone,70.685,46.6,AP,0.399,0.263,,,,,,,,,,,,,,,,,,,-1,Blue Gems,47.123,,-2,Red Gems,47.123,,-3,Gold Gems,23.562,,-6,XP,706.9
Finals: Space,32.92,40,Lotto 3,6,,4.533,2.604,,6531,Mysterious Divine Wine,26.65,123.5,AP,1.141,0.561,,6549,Small Bell of Absolution,78.47,42.0,AP,0.691,0.405,,6207,Secret Gem of Berserker,26.47,124.4,AP,0.601,,,7107,Berserker Monument,13.7,240.3,AP,0.200,,,7104,Rider Monument,13.2,249.4,AP,0.195,,,6004,Gem of Rider,33.7,97.7,AP,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",286,"32,244",,,51.2,15.1,4.2,139.6,,,,,,,,,,6541,Arrowhead of Malice,47.177,69.8,AP,0.653,0.395,,6508,Ghost Lantern,47.177,69.8,AP,0.656,0.420,,6534,Mystic Gunpowder,70.765,46.5,AP,0.589,0.363,,6503,Proof of Hero,70.765,46.5,AP,0.402,0.197,,6516,Evil Bone,70.765,46.5,AP,0.400,0.264,,,,,,,,,,,,,,,,,,,-1,Blue Gems,47.177,,-2,Red Gems,47.177,,-3,Gold Gems,23.588,,-6,XP,707.7
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
