Battle in NY 2024,,Battle in New York 2022,Lotto Drop Bonus:,,8,,Apple AP Buyback?:,X,,,Event Run Caps:,,,,,,,Raid Run Caps:,,,,,,,,Special Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,AP,AP,Type,Lotto,White ,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Finals: Isle,33.84,40,Lotto 3,8,,3.242,1.934,,6545,Divine Leyline Spiritron,35.45,95.5,AP,0.483,0.288,,6502,Seed of Yggdrasil,45.45,74.5,AP,0.471,0.258,,6105,Magic Gem of Caster,31.7,106.8,AP,0.165,,,7005,Caster Piece,19,178.1,AP,0.086,,,6005,Gem of Caster,19,178.1,AP,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,400",219,"27,318",,,41.9,10.2,4.9,164.7,,,,,,,,,,6541,Arrowhead of Malice,41.087,82.4,AP,0.554,0.335,,6508,Ghost Lantern,41.087,82.4,AP,0.556,0.356,,6534,Mystic Gunpowder,61.630,54.9,AP,0.499,0.308,,6503,Proof of Hero,61.630,54.9,AP,0.341,0.167,,6516,Evil Bone,61.630,54.9,AP,0.339,0.223,,,,,,,,,,,,,,,,,,,-1,Blue Gems,41.087,,-2,Red Gems,41.087,,-3,Gold Gems,20.543,,-6,XP,616.3
Finals: Cont.,33.48,40,Lotto 3,8,,3.385,2.066,,6519,Warhorse's Young Horn,23.81,140.6,AP,0.612,0.370,,6512,Dragon Fang,43.33,77.3,AP,0.325,0.210,,6107,Magic Gem of Berserker,22.5,148.8,AP,0.148,,,7107,Berserker Monument,8.06,415.4,AP,0.116,,,7104,Rider Monument,11.2,298.9,AP,0.163,,,7105,Caster Monument,4.83,693.2,AP,0.070,,,7106,Assassin Monument,1.61,"2,079.5",AP,0.023,,,6004,Gem of Rider,30.6,109.4,AP,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,900",236,"29,229",,,42.3,11.0,4.6,154.0,,,,,,,,,,6541,Arrowhead of Malice,43.493,77.0,AP,0.592,0.359,,6508,Ghost Lantern,43.493,77.0,AP,0.595,0.381,,6534,Mystic Gunpowder,65.240,51.3,AP,0.534,0.329,,6503,Proof of Hero,65.240,51.3,AP,0.364,0.178,,6516,Evil Bone,65.240,51.3,AP,0.362,0.239,,,,,,,,,,,,,,,,,,,-1,Blue Gems,43.493,,-2,Red Gems,43.493,,-3,Gold Gems,21.747,,-6,XP,652.4
Finals: Planet,33,40,Lotto 3,8,,3.736,2.250,,6507,Claw of Chaos,22.86,144.4,AP,0.640,0.378,,6522,Fool's Chain,53.8,61.3,AP,0.429,0.254,,6202,Secret Gem of Archer,9.83,335.7,AP,0.213,,,7102,Archer Monument,6.86,481.0,AP,0.101,,,7105,Caster Monument,15.2,217.1,AP,0.225,,,6105,Magic Gem of Caster,22.4,147.3,AP,0.119,,,6005,Gem of Caster,25.4,129.9,AP,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400",255,"31,839",,,43.8,12.0,4.3,141.3,,,,,,,,,,6541,Arrowhead of Malice,46.697,70.7,AP,0.645,0.391,,6508,Ghost Lantern,46.697,70.7,AP,0.648,0.415,,6534,Mystic Gunpowder,70.045,47.1,AP,0.582,0.358,,6503,Proof of Hero,70.045,47.1,AP,0.397,0.194,,6516,Evil Bone,70.045,47.1,AP,0.395,0.260,,,,,,,,,,,,,,,,,,,-1,Blue Gems,46.697,,-2,Red Gems,46.697,,-3,Gold Gems,23.348,,-6,XP,700.5
Finals: Galaxy,31.43,40,Lotto 3,8,,5.049,3.071,,6517,Heart of the Foreign God,21.39,146.9,AP,1.036,0.644,,6538,Soundless Bell,39.88,78.8,AP,0.586,0.347,,6201,Secret Gem of Saber,21.25,147.9,AP,0.468,,,7101,Saber Monument,21.4,146.9,AP,0.338,,,6101,Magic Gem of Saber,22.2,141.6,AP,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",299,"40,912",,,51.1,15.0,3.5,110.0,,,,,,,,,,6541,Arrowhead of Malice,57.150,55.0,AP,0.829,0.502,,6508,Ghost Lantern,57.150,55.0,AP,0.833,0.533,,6534,Mystic Gunpowder,85.725,36.7,AP,0.747,0.461,,6503,Proof of Hero,85.725,36.7,AP,0.510,0.250,,6516,Evil Bone,85.725,36.7,AP,0.507,0.335,,,,,,,,,,,,,,,,,,,-1,Blue Gems,57.150,,-2,Red Gems,57.150,,-3,Gold Gems,28.575,,-6,XP,857.3
Finals: Space,31.42,40,Lotto 3,8,,5.352,3.094,,6531,Mysterious Divine Wine,26.65,117.9,AP,1.196,0.587,,6549,Small Bell of Absolution,78.47,40.0,AP,0.724,0.424,,6207,Secret Gem of Berserker,26.47,118.7,AP,0.630,,,7107,Berserker Monument,13.7,229.3,AP,0.209,,,7104,Rider Monument,13.2,238.0,AP,0.204,,,6004,Gem of Rider,33.7,93.2,AP,0.090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,400",299,"40,973",,,51.2,15.1,3.5,109.8,,,,,,,,,,6541,Arrowhead of Malice,57.217,54.9,AP,0.830,0.503,,6508,Ghost Lantern,57.217,54.9,AP,0.834,0.534,,6534,Mystic Gunpowder,85.825,36.6,AP,0.748,0.461,,6503,Proof of Hero,85.825,36.6,AP,0.511,0.250,,6516,Evil Bone,85.825,36.6,AP,0.508,0.335,,,,,,,,,,,,,,,,,,,-1,Blue Gems,57.217,,-2,Red Gems,57.217,,-3,Gold Gems,28.608,,-6,XP,858.3
,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6541,Arrowhead of Malice,,,,,,,6508,Ghost Lantern,,,,,,,6534,Mystic Gunpowder,,,,,,,6503,Proof of Hero,,,,,,,6516,Evil Bone,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
