Christmas 2023 w/ Claw of Chaos,,Making Christmas Party,Lotto Drop Bonus:,,12,,Apple AP Buyback?:,X,,,Event Run Caps:,,,,,,,Raid Run Caps:,,,,,,,,Special Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,AP,AP,Type,Lotto,Lotto,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,Claw of Chaos,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,Claw of Chaos,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,Claw of Chaos,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,Claw of Chaos,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,Claw of Chaos,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,Claw of Chaos,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,Claw of Chaos,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,Claw of Chaos,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,Claw of Chaos,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,Claw of Chaos,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,Claw of Chaos,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,Claw of Chaos,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,Claw of Chaos,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,Claw of Chaos,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,Claw of Chaos,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6507,Claw of Chaos,,,,,,,6515,Octuplet Crystal,,,,,,,6532,Refined Magatama,,,,,,,6527,Deadly Poison Needle,,,,,,,6533,Stake of Wailing Night,,,,,,,6535,Eternal Ice,,,,,,,,,,,,,,,,,,,,,,,,-1,Blue Gems,,,-2,Red Gems,,,-3,Gold Gems,,,-6,XP,
