Location,AP,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,,Eff,,,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Semis: Exp,33.23,4.195,2.208,,38,Warhorse's Young Horn,16.35,203.2,AP,0.458,0.257,,,4,Void's Dust,35.93,92.5,AP,0.337,0.163,,,61,Magic Gem of Lancer,37.7,88.1,AP,0.229,,,,82,Lancer Monument,5,664.6,AP,0.110,,,,80,Saber Monument,1.9,"1,748.9",AP,0.043,,,,81,Archer Monument,2.1,"1,582.4",AP,0.044,,,,,,,,,,,,6400,193,"30,152",,,37.4,9.8,4.4,147.3,,,19,Forbidden Page,45.133,73.6,AP,0.941,0.471,,,22,Great Knight Medal,45.133,73.6,AP,0.812,0.444,,,1,Proof of Hero,67.700,49.1,AP,0.420,0.205,,,4,Void's Dust,67.700,49.1,AP,0.636,0.307,,,5,Fool's Chain,67.700,49.1,AP,0.591,0.362,,,,,,,,,,,,-1,Blue Gems,45.133,,-2,Red Gems,45.133,,-3,Gold Gems,22.567
Semis: Hero,32.07,5.867,3.065,,37,Spirit Root,19.35,165.7,AP,0.961,0.469,,,22,Great Knight Medal,41.8,76.7,AP,0.779,0.426,,,66,Secret Gem of Saber,16.83,190.6,AP,0.757,,,,80,Saber Monument,8.9,360.3,AP,0.206,,,,59,Magic Gem of Saber,17.4,184.3,AP,0.122,,,,82,Lancer Monument,8.5,377.3,AP,0.193,,,,,,,,,,,,7400,231,"36,596",,,39.6,11.9,3.8,121.3,,,19,Forbidden Page,52.867,60.7,AP,1.142,0.571,,,22,Great Knight Medal,52.867,60.7,AP,0.986,0.539,,,1,Proof of Hero,79.300,40.4,AP,0.509,0.248,,,4,Void's Dust,79.300,40.4,AP,0.771,0.372,,,5,Fool's Chain,79.300,40.4,AP,0.717,0.439,,,,,,,,,,,,-1,Blue Gems,52.867,,-2,Red Gems,52.867,,-3,Gold Gems,26.433
Semis: Monarch,30.09,7.012,3.842,,45,Mysterious Divine Wine,20.64,145.8,AP,0.958,0.546,,,21,Meteor Horseshoes,34.02,88.4,AP,0.559,0.406,,,69,Secret Gem of Rider,19.37,155.3,AP,0.654,,,,83,Rider Monument,6,501.5,AP,0.137,,,,62,Magic Gem of Rider,20.8,144.7,AP,0.149,,,,55,Gem of Rider,16.7,180.2,AP,0.047,,,,,,,,,,,,8400,279,"48,743",,,48.2,15.0,3.0,91.1,,,19,Forbidden Page,66.067,45.5,AP,1.522,0.761,,,22,Great Knight Medal,66.067,45.5,AP,1.313,0.718,,,1,Proof of Hero,99.100,30.4,AP,0.678,0.331,,,4,Void's Dust,99.100,30.4,AP,1.028,0.496,,,5,Fool's Chain,99.100,30.4,AP,0.955,0.585,,,,,,,,,,,,-1,Blue Gems,66.067,,-2,Red Gems,66.067,,-3,Gold Gems,33.033
Semis: Champ,30.09,7.559,4.033,,47,Tsukumo Mirror,25.05,120.1,AP,1.307,0.630,,,25,Eternal Ice,49.39,60.9,AP,0.757,0.512,,,67,Secret Gem of Archer,24.97,120.5,AP,1.116,,,,81,Archer Monument,25.2,119.4,AP,0.579,,,,60,Magic Gem of Archer,15.2,198.0,AP,0.099,,,,,,,,,,,,,,,,,,,,,9400,312,"48,743",,,48.2,15.0,3.0,91.1,,,19,Forbidden Page,66.067,45.5,AP,1.522,0.761,,,22,Great Knight Medal,66.067,45.5,AP,1.313,0.718,,,1,Proof of Hero,99.100,30.4,AP,0.678,0.331,,,4,Void's Dust,99.100,30.4,AP,1.028,0.496,,,5,Fool's Chain,99.100,30.4,AP,0.955,0.585,,,,,,,,,,,,-1,Blue Gems,66.067,,-2,Red Gems,66.067,,-3,Gold Gems,33.033
Finals: Beg,8.55,3.144,1.683,,2,Evil Bone,12.42,68.8,AP,0.324,0.200,,,58,Gem of Berserker,2.9,294.8,AP,0.025,,,,79,Berserker Piece,5,171.0,AP,0.169,,,,52,Gem of Saber,1.89,452.4,AP,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,222,"25,013",,,8.9,2.0,20.8,177.5,,,19,Forbidden Page,9.633,88.8,AP,0.781,0.390,,,22,Great Knight Medal,9.633,88.8,AP,0.674,0.368,,,1,Proof of Hero,14.450,59.2,AP,0.348,0.170,,,4,Void's Dust,14.450,59.2,AP,0.527,0.254,,,5,Fool's Chain,14.450,59.2,AP,0.490,0.300,,,,,,,,,,,,-1,Blue Gems,9.633,,-2,Red Gems,9.633,,-3,Gold Gems,4.817
Finals: Int,17.09,3.452,1.891,,14,Ghost Lantern,20.23,84.5,AP,0.616,0.399,,,56,Gem of Caster,16.8,101.7,AP,0.080,,,,77,Caster Piece,4.4,388.4,AP,0.062,,,,74,Archer Piece,6.4,267.0,AP,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,170,"25,157",,,18.1,4.0,10.3,176.5,,,19,Forbidden Page,19.367,88.2,AP,0.785,0.393,,,22,Great Knight Medal,19.367,88.2,AP,0.678,0.370,,,1,Proof of Hero,29.050,58.8,AP,0.350,0.171,,,4,Void's Dust,29.050,58.8,AP,0.530,0.256,,,5,Fool's Chain,29.050,58.8,AP,0.493,0.302,,,,,,,,,,,,-1,Blue Gems,19.367,,-2,Red Gems,19.367,,-3,Gold Gems,9.683
Finals: Adv,25.08,3.675,2.009,,7,Mystic Spinal Fluid,31.37,79.9,AP,0.402,0.287,,,57,Gem of Assassin,21.18,118.4,AP,0.065,,,,78,Assassin Piece,8.9,281.8,AP,0.104,,,,73,Saber Piece,11.3,221.9,AP,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400,175,"29,033",,,30.4,6.8,6.1,152.9,,,19,Forbidden Page,32.800,76.5,AP,0.906,0.453,,,22,Great Knight Medal,32.800,76.5,AP,0.782,0.428,,,1,Proof of Hero,49.200,51.0,AP,0.404,0.197,,,4,Void's Dust,49.200,51.0,AP,0.612,0.295,,,5,Fool's Chain,49.200,51.0,AP,0.569,0.349,,,,,,,,,,,,-1,Blue Gems,32.800,,-2,Red Gems,32.800,,-3,Gold Gems,16.400
Finals: Exp,33.01,4.206,2.226,,40,Black Beast Grease,11.32,291.6,AP,0.352,0.213,,,18,Eternal Gear,23.27,141.9,AP,0.321,0.155,,,64,Magic Gem of Assassin,21.5,153.5,AP,0.117,,,,85,Assassin Monument,8.1,407.5,AP,0.171,,,,57,Gem of Assassin,31.6,104.5,AP,0.074,,,,84,Caster Monument,3.8,868.7,AP,0.081,,,,,,,,,,,,6400,194,"31,340",,,40.8,9.9,4.3,141.7,,,19,Forbidden Page,46.600,70.8,AP,0.978,0.489,,,22,Great Knight Medal,46.600,70.8,AP,0.844,0.461,,,1,Proof of Hero,69.900,47.2,AP,0.436,0.213,,,4,Void's Dust,69.900,47.2,AP,0.661,0.319,,,5,Fool's Chain,69.900,47.2,AP,0.614,0.376,,,,,,,,,,,,-1,Blue Gems,46.600,,-2,Red Gems,46.600,,-3,Gold Gems,23.300
Finals: Hero,31.79,5.636,2.991,,43,Primordial Lanugo,21.4,148.6,AP,0.775,0.456,,,15,Octuplet Crystal,33.63,94.5,AP,0.551,0.269,,,62,Magic Gem of Rider,9.7,327.7,AP,0.066,,,,83,Rider Monument,9.7,327.7,AP,0.209,,,,65,Magic Gem of Berserker,19.8,160.6,AP,0.137,,,,86,Berserker Monument,17.9,177.6,AP,0.408,,,,,,,,,,,,7400,233,"38,222",,,43.2,12.1,3.7,116.2,,,19,Forbidden Page,54.733,58.1,AP,1.193,0.597,,,22,Great Knight Medal,54.733,58.1,AP,1.030,0.563,,,1,Proof of Hero,82.100,38.7,AP,0.532,0.260,,,4,Void's Dust,82.100,38.7,AP,0.806,0.389,,,5,Fool's Chain,82.100,38.7,AP,0.749,0.459,,,,,,,,,,,,-1,Blue Gems,54.733,,-2,Red Gems,54.733,,-3,Gold Gems,27.367
Finals: Monarch,29.79,7.689,4.127,,35,Heart of the Foreign God,20.92,142.4,AP,1.143,0.706,,,19,Forbidden Page,35.53,83.8,AP,0.827,0.413,,,70,Secret Gem of Caster,19.62,151.8,AP,0.346,,,,84,Caster Monument,9.6,310.3,AP,0.226,,,,63,Magic Gem of Caster,19.4,153.6,AP,0.114,,,,80,Saber Monument,10.1,295.0,AP,0.252,,,,,,,,,,,,8400,282,"50,724",,,53.2,15.1,2.9,87.5,,,19,Forbidden Page,68.067,43.8,AP,1.583,0.792,,,22,Great Knight Medal,68.067,43.8,AP,1.366,0.747,,,1,Proof of Hero,102.100,29.2,AP,0.706,0.344,,,4,Void's Dust,102.100,29.2,AP,1.069,0.516,,,5,Fool's Chain,102.100,29.2,AP,0.994,0.609,,,,,,,,,,,,-1,Blue Gems,68.067,,-2,Red Gems,68.067,,-3,Gold Gems,34.033
Finals: Champ,29.84,7.992,4.410,,51,Flaming Oni Lantern Plant,24.99,119.4,AP,1.424,0.872,,,27,Aurora Steel,49.08,60.8,AP,0.887,0.550,,,71,Secret Gem of Assassin,25.04,119.2,AP,1.326,,,,85,Assassin Monument,25.4,117.5,AP,0.593,,,,64,Magic Gem of Assassin,15.1,197.6,AP,0.091,,,,,,,,,,,,,,,,,,,,,9400,315,"50,391",,,53.2,15.0,3.0,88.1,,,19,Forbidden Page,67.733,44.1,AP,1.573,0.787,,,22,Great Knight Medal,67.733,44.1,AP,1.357,0.742,,,1,Proof of Hero,101.600,29.4,AP,0.701,0.342,,,4,Void's Dust,101.600,29.4,AP,1.062,0.512,,,5,Fool's Chain,101.600,29.4,AP,0.987,0.605,,,,,,,,,,,,-1,Blue Gems,67.733,,-2,Red Gems,67.733,,-3,Gold Gems,33.867
