Location,AP,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,,Eff,,,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Semis: Exp,32.25,4.829,2.542,,38,Warhorse's Young Horn,16.35,197.2,AP,0.471,0.265,,,4,Void's Dust,35.93,89.8,AP,0.348,0.168,,,61,Magic Gem of Lancer,37.7,85.5,AP,0.236,,,,82,Lancer Monument,5,645.0,AP,0.113,,,,80,Saber Monument,1.9,"1,697.4",AP,0.044,,,,81,Archer Monument,2.1,"1,535.7",AP,0.045,,,,,,,,,,,,6400,198,"35,566",,,37.4,9.8,3.9,124.8,,,19,Forbidden Page,51.667,62.4,AP,1.110,0.555,,,22,Great Knight Medal,51.667,62.4,AP,0.958,0.524,,,1,Proof of Hero,77.500,41.6,AP,0.495,0.241,,,4,Void's Dust,77.500,41.6,AP,0.750,0.362,,,5,Fool's Chain,77.500,41.6,AP,0.697,0.427,,,,,,,,,,,,-1,Blue Gems,51.667,,-2,Red Gems,51.667,,-3,Gold Gems,25.833
Semis: Hero,30.88,6.736,3.521,,37,Spirit Root,19.35,159.6,AP,0.998,0.487,,,22,Great Knight Medal,41.8,73.9,AP,0.809,0.442,,,66,Secret Gem of Saber,16.83,183.5,AP,0.786,,,,80,Saber Monument,8.9,347.0,AP,0.214,,,,59,Magic Gem of Saber,17.4,177.5,AP,0.126,,,,82,Lancer Monument,8.5,363.3,AP,0.200,,,,,,,,,,,,7400,240,"43,710",,,39.6,11.9,3.3,101.6,,,19,Forbidden Page,60.800,50.8,AP,1.364,0.682,,,22,Great Knight Medal,60.800,50.8,AP,1.177,0.644,,,1,Proof of Hero,91.200,33.9,AP,0.608,0.297,,,4,Void's Dust,91.200,33.9,AP,0.921,0.444,,,5,Fool's Chain,91.200,33.9,AP,0.856,0.525,,,,,,,,,,,,-1,Blue Gems,60.800,,-2,Red Gems,60.800,,-3,Gold Gems,30.400
Semis: Monarch,28.59,8.256,4.504,,45,Mysterious Divine Wine,20.64,138.5,AP,1.009,0.575,,,21,Meteor Horseshoes,34.02,84.0,AP,0.588,0.427,,,69,Secret Gem of Rider,19.37,147.6,AP,0.688,,,,83,Rider Monument,6,476.5,AP,0.144,,,,62,Magic Gem of Rider,20.8,137.5,AP,0.157,,,,55,Gem of Rider,16.7,171.2,AP,0.049,,,,,,,,,,,,8400,294,"59,065",,,48.2,15.0,2.6,75.2,,,19,Forbidden Page,76.067,37.6,AP,1.844,0.922,,,22,Great Knight Medal,76.067,37.6,AP,1.591,0.870,,,1,Proof of Hero,114.100,25.1,AP,0.822,0.401,,,4,Void's Dust,114.100,25.1,AP,1.245,0.601,,,5,Fool's Chain,114.100,25.1,AP,1.157,0.709,,,,,,,,,,,,-1,Blue Gems,76.067,,-2,Red Gems,76.067,,-3,Gold Gems,38.033
Semis: Champ,28.59,8.831,4.705,,47,Tsukumo Mirror,25.05,114.1,AP,1.376,0.664,,,25,Eternal Ice,49.39,57.9,AP,0.796,0.539,,,67,Secret Gem of Archer,24.97,114.5,AP,1.175,,,,81,Archer Monument,25.2,113.5,AP,0.609,,,,60,Magic Gem of Archer,15.2,188.1,AP,0.104,,,,,,,,,,,,,,,,,,,,,9400,329,"59,065",,,48.2,15.0,2.6,75.2,,,19,Forbidden Page,76.067,37.6,AP,1.844,0.922,,,22,Great Knight Medal,76.067,37.6,AP,1.591,0.870,,,1,Proof of Hero,114.100,25.1,AP,0.822,0.401,,,4,Void's Dust,114.100,25.1,AP,1.245,0.601,,,5,Fool's Chain,114.100,25.1,AP,1.157,0.709,,,,,,,,,,,,-1,Blue Gems,76.067,,-2,Red Gems,76.067,,-3,Gold Gems,38.033
Finals: Beg,8.35,3.619,1.933,,2,Evil Bone,12.42,67.2,AP,0.332,0.204,,,58,Gem of Berserker,2.9,287.9,AP,0.026,,,,79,Berserker Piece,5,167.0,AP,0.173,,,,52,Gem of Saber,1.89,441.8,AP,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,228,"29,157",,,8.9,2.0,18.2,152.3,,,19,Forbidden Page,10.967,76.1,AP,0.910,0.455,,,22,Great Knight Medal,10.967,76.1,AP,0.785,0.429,,,1,Proof of Hero,16.450,50.8,AP,0.406,0.198,,,4,Void's Dust,16.450,50.8,AP,0.615,0.297,,,5,Fool's Chain,16.450,50.8,AP,0.571,0.350,,,,,,,,,,,,-1,Blue Gems,10.967,,-2,Red Gems,10.967,,-3,Gold Gems,5.483
Finals: Int,16.69,3.935,2.147,,14,Ghost Lantern,20.23,82.5,AP,0.630,0.409,,,56,Gem of Caster,16.8,99.3,AP,0.082,,,,77,Caster Piece,4.4,379.3,AP,0.063,,,,74,Archer Piece,6.4,260.8,AP,0.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,174,"29,307",,,18.1,4.0,9.1,151.5,,,19,Forbidden Page,22.033,75.7,AP,0.915,0.457,,,22,Great Knight Medal,22.033,75.7,AP,0.789,0.432,,,1,Proof of Hero,33.050,50.5,AP,0.408,0.199,,,4,Void's Dust,33.050,50.5,AP,0.618,0.298,,,5,Fool's Chain,33.050,50.5,AP,0.574,0.352,,,,,,,,,,,,-1,Blue Gems,22.033,,-2,Red Gems,22.033,,-3,Gold Gems,11.017
Finals: Adv,24.4,4.242,2.309,,7,Mystic Spinal Fluid,31.37,77.8,AP,0.413,0.295,,,57,Gem of Assassin,21.18,115.2,AP,0.067,,,,78,Assassin Piece,8.9,274.2,AP,0.107,,,,73,Saber Piece,11.3,215.9,AP,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400,180,"33,967",,,30.4,6.8,5.4,130.7,,,19,Forbidden Page,37.333,65.4,AP,1.060,0.530,,,22,Great Knight Medal,37.333,65.4,AP,0.915,0.500,,,1,Proof of Hero,56.000,43.6,AP,0.473,0.231,,,4,Void's Dust,56.000,43.6,AP,0.716,0.345,,,5,Fool's Chain,56.000,43.6,AP,0.666,0.408,,,,,,,,,,,,-1,Blue Gems,37.333,,-2,Red Gems,37.333,,-3,Gold Gems,18.667
Finals: Exp,32.02,4.852,2.566,,40,Black Beast Grease,11.32,282.9,AP,0.363,0.220,,,18,Eternal Gear,23.27,137.6,AP,0.331,0.160,,,64,Magic Gem of Assassin,21.5,148.9,AP,0.121,,,,85,Assassin Monument,8.1,395.3,AP,0.176,,,,57,Gem of Assassin,31.6,101.3,AP,0.076,,,,84,Caster Monument,3.8,842.6,AP,0.083,,,,,,,,,,,,6400,200,"36,884",,,40.8,9.9,3.8,120.4,,,19,Forbidden Page,53.200,60.2,AP,1.151,0.576,,,22,Great Knight Medal,53.200,60.2,AP,0.994,0.543,,,1,Proof of Hero,79.800,40.1,AP,0.513,0.250,,,4,Void's Dust,79.800,40.1,AP,0.778,0.375,,,5,Fool's Chain,79.800,40.1,AP,0.723,0.443,,,,,,,,,,,,-1,Blue Gems,53.200,,-2,Red Gems,53.200,,-3,Gold Gems,26.600
Finals: Hero,30.58,6.519,3.457,,43,Primordial Lanugo,21.4,142.9,AP,0.806,0.474,,,15,Octuplet Crystal,33.63,90.9,AP,0.573,0.279,,,62,Magic Gem of Rider,9.7,315.3,AP,0.069,,,,83,Rider Monument,9.7,315.3,AP,0.218,,,,65,Magic Gem of Berserker,19.8,154.4,AP,0.142,,,,86,Berserker Monument,17.9,170.8,AP,0.424,,,,,,,,,,,,7400,242,"45,591",,,43.2,12.1,3.2,97.4,,,19,Forbidden Page,62.800,48.7,AP,1.423,0.712,,,22,Great Knight Medal,62.800,48.7,AP,1.228,0.671,,,1,Proof of Hero,94.200,32.5,AP,0.635,0.310,,,4,Void's Dust,94.200,32.5,AP,0.961,0.464,,,5,Fool's Chain,94.200,32.5,AP,0.893,0.547,,,,,,,,,,,,-1,Blue Gems,62.800,,-2,Red Gems,62.800,,-3,Gold Gems,31.400
Finals: Monarch,28.28,8.990,4.816,,35,Heart of the Foreign God,20.92,135.2,AP,1.204,0.743,,,19,Forbidden Page,35.53,79.6,AP,0.871,0.435,,,70,Secret Gem of Caster,19.62,144.1,AP,0.364,,,,84,Caster Monument,9.6,294.6,AP,0.238,,,,63,Magic Gem of Caster,19.4,145.8,AP,0.120,,,,80,Saber Monument,10.1,280.0,AP,0.266,,,,,,,,,,,,8400,297,"61,335",,,53.2,15.1,2.6,72.4,,,19,Forbidden Page,78.133,36.2,AP,1.915,0.957,,,22,Great Knight Medal,78.133,36.2,AP,1.652,0.903,,,1,Proof of Hero,117.200,24.1,AP,0.854,0.416,,,4,Void's Dust,117.200,24.1,AP,1.293,0.624,,,5,Fool's Chain,117.200,24.1,AP,1.202,0.736,,,,,,,,,,,,-1,Blue Gems,78.133,,-2,Red Gems,78.133,,-3,Gold Gems,39.067
Finals: Champ,28.34,9.298,5.107,,51,Flaming Oni Lantern Plant,24.99,113.4,AP,1.499,0.918,,,27,Aurora Steel,49.08,57.7,AP,0.933,0.579,,,71,Secret Gem of Assassin,25.04,113.2,AP,1.396,,,,85,Assassin Monument,25.4,111.6,AP,0.625,,,,64,Magic Gem of Assassin,15.1,187.7,AP,0.096,,,,,,,,,,,,,,,,,,,,,9400,332,"60,892",,,53.2,15.0,2.6,72.9,,,19,Forbidden Page,77.733,36.5,AP,1.901,0.950,,,22,Great Knight Medal,77.733,36.5,AP,1.640,0.897,,,1,Proof of Hero,116.600,24.3,AP,0.848,0.413,,,4,Void's Dust,116.600,24.3,AP,1.284,0.619,,,5,Fool's Chain,116.600,24.3,AP,1.193,0.731,,,,,,,,,,,,-1,Blue Gems,77.733,,-2,Red Gems,77.733,,-3,Gold Gems,38.867
