Location,AP,Total Eff,T. Eff (min),,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,ID,Material,Drop%,APD,,,Eff,,,QP,QP/AP,Box,Eff,,Avg Lot,# Lot,R/Box,AP/Box,,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,APD,,Eff,Eff (min),,,ID,Material,Drop%,,ID,Material,Drop%,,ID,Material,Drop%
Semis: Exp,34.21,3.596,1.893,,38,Warhorse's Young Horn,16.35,209.2,AP,0.444,0.250,,,4,Void's Dust,35.93,95.2,AP,0.328,0.158,,,61,Magic Gem of Lancer,37.7,90.7,AP,0.223,,,,82,Lancer Monument,5,684.2,AP,0.106,,,,80,Saber Monument,1.9,"1,800.5",AP,0.041,,,,81,Archer Monument,2.1,"1,629.0",AP,0.042,,,,,,,,,,,,6400,187,"25,049",,,37.4,9.8,5.2,177.3,,,19,Forbidden Page,38.600,88.6,AP,0.782,0.391,,,22,Great Knight Medal,38.600,88.6,AP,0.675,0.369,,,1,Proof of Hero,57.900,59.1,AP,0.349,0.170,,,4,Void's Dust,57.900,59.1,AP,0.528,0.255,,,5,Fool's Chain,57.900,59.1,AP,0.491,0.301,,,,,,,,,,,,-1,Blue Gems,38.600,,-2,Red Gems,38.600,,-3,Gold Gems,19.300
Semis: Hero,33.26,5.060,2.641,,37,Spirit Root,19.35,171.9,AP,0.927,0.452,,,22,Great Knight Medal,41.8,79.6,AP,0.752,0.411,,,66,Secret Gem of Saber,16.83,197.6,AP,0.730,,,,80,Saber Monument,8.9,373.7,AP,0.199,,,,59,Magic Gem of Saber,17.4,191.1,AP,0.117,,,,82,Lancer Monument,8.5,391.3,AP,0.186,,,,,,,,,,,,7400,222,"29,992",,,39.6,11.9,4.5,148.0,,,19,Forbidden Page,44.933,74.0,AP,0.936,0.468,,,22,Great Knight Medal,44.933,74.0,AP,0.808,0.442,,,1,Proof of Hero,67.400,49.3,AP,0.417,0.204,,,4,Void's Dust,67.400,49.3,AP,0.632,0.305,,,5,Fool's Chain,67.400,49.3,AP,0.588,0.360,,,,,,,,,,,,-1,Blue Gems,44.933,,-2,Red Gems,44.933,,-3,Gold Gems,22.467
Semis: Monarch,31.59,5.887,3.243,,45,Mysterious Divine Wine,20.64,153.1,AP,0.913,0.520,,,21,Meteor Horseshoes,34.02,92.9,AP,0.532,0.387,,,69,Secret Gem of Rider,19.37,163.1,AP,0.623,,,,83,Rider Monument,6,526.5,AP,0.130,,,,62,Magic Gem of Rider,20.8,151.9,AP,0.142,,,,55,Gem of Rider,16.7,189.2,AP,0.044,,,,,,,,,,,,8400,266,"39,401",,,48.2,15.0,3.6,112.7,,,19,Forbidden Page,56.067,56.3,AP,1.230,0.615,,,22,Great Knight Medal,56.067,56.3,AP,1.061,0.580,,,1,Proof of Hero,84.100,37.6,AP,0.548,0.268,,,4,Void's Dust,84.100,37.6,AP,0.831,0.401,,,5,Fool's Chain,84.100,37.6,AP,0.772,0.473,,,,,,,,,,,,-1,Blue Gems,56.067,,-2,Red Gems,56.067,,-3,Gold Gems,28.033
Semis: Champ,31.59,6.408,3.425,,47,Tsukumo Mirror,25.05,126.1,AP,1.245,0.601,,,25,Eternal Ice,49.39,64.0,AP,0.721,0.488,,,67,Secret Gem of Archer,24.97,126.5,AP,1.063,,,,81,Archer Monument,25.2,125.4,AP,0.551,,,,60,Magic Gem of Archer,15.2,207.8,AP,0.094,,,,,,,,,,,,,,,,,,,,,9400,298,"39,401",,,48.2,15.0,3.6,112.7,,,19,Forbidden Page,56.067,56.3,AP,1.230,0.615,,,22,Great Knight Medal,56.067,56.3,AP,1.061,0.580,,,1,Proof of Hero,84.100,37.6,AP,0.548,0.268,,,4,Void's Dust,84.100,37.6,AP,0.831,0.401,,,5,Fool's Chain,84.100,37.6,AP,0.772,0.473,,,,,,,,,,,,-1,Blue Gems,56.067,,-2,Red Gems,56.067,,-3,Gold Gems,28.033
Finals: Beg,8.75,2.691,1.444,,2,Evil Bone,12.42,70.5,AP,0.317,0.195,,,58,Gem of Berserker,2.9,301.7,AP,0.025,,,,79,Berserker Piece,5,175.0,AP,0.165,,,,52,Gem of Saber,1.89,463.0,AP,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,217,"21,058",,,8.9,2.0,24.1,210.8,,,19,Forbidden Page,8.300,105.4,AP,0.657,0.329,,,22,Great Knight Medal,8.300,105.4,AP,0.567,0.310,,,1,Proof of Hero,12.450,70.3,AP,0.293,0.143,,,4,Void's Dust,12.450,70.3,AP,0.444,0.214,,,5,Fool's Chain,12.450,70.3,AP,0.413,0.253,,,,,,,,,,,,-1,Blue Gems,8.300,,-2,Red Gems,8.300,,-3,Gold Gems,4.150
Finals: Int,17.49,2.991,1.647,,14,Ghost Lantern,20.23,86.5,AP,0.601,0.390,,,56,Gem of Caster,16.8,104.1,AP,0.078,,,,77,Caster Piece,4.4,397.5,AP,0.060,,,,74,Archer Piece,6.4,273.3,AP,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,166,"21,197",,,18.1,4.0,12.0,209.5,,,19,Forbidden Page,16.700,104.7,AP,0.662,0.331,,,22,Great Knight Medal,16.700,104.7,AP,0.571,0.312,,,1,Proof of Hero,25.050,69.8,AP,0.295,0.144,,,4,Void's Dust,25.050,69.8,AP,0.447,0.216,,,5,Fool's Chain,25.050,69.8,AP,0.415,0.254,,,,,,,,,,,,-1,Blue Gems,16.700,,-2,Red Gems,16.700,,-3,Gold Gems,8.350
Finals: Adv,25.76,3.137,1.724,,7,Mystic Spinal Fluid,31.37,82.1,AP,0.391,0.280,,,57,Gem of Assassin,21.18,121.6,AP,0.063,,,,78,Assassin Piece,8.9,289.4,AP,0.101,,,,73,Saber Piece,11.3,228.0,AP,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400,171,"24,360",,,30.4,6.8,7.1,182.3,,,19,Forbidden Page,28.267,91.1,AP,0.760,0.380,,,22,Great Knight Medal,28.267,91.1,AP,0.656,0.359,,,1,Proof of Hero,42.400,60.8,AP,0.339,0.165,,,4,Void's Dust,42.400,60.8,AP,0.514,0.248,,,5,Fool's Chain,42.400,60.8,AP,0.477,0.292,,,,,,,,,,,,-1,Blue Gems,28.267,,-2,Red Gems,28.267,,-3,Gold Gems,14.133
Finals: Exp,34,3.598,1.906,,40,Black Beast Grease,11.32,300.4,AP,0.342,0.207,,,18,Eternal Gear,23.27,146.1,AP,0.311,0.150,,,64,Magic Gem of Assassin,21.5,158.1,AP,0.114,,,,85,Assassin Monument,8.1,419.8,AP,0.166,,,,57,Gem of Assassin,31.6,107.6,AP,0.072,,,,84,Caster Monument,3.8,894.7,AP,0.078,,,,,,,,,,,,6400,188,"26,118",,,40.8,9.9,5.0,170.0,,,19,Forbidden Page,40.000,85.0,AP,0.815,0.408,,,22,Great Knight Medal,40.000,85.0,AP,0.704,0.385,,,1,Proof of Hero,60.000,56.7,AP,0.364,0.177,,,4,Void's Dust,60.000,56.7,AP,0.551,0.266,,,5,Fool's Chain,60.000,56.7,AP,0.512,0.314,,,,,,,,,,,,-1,Blue Gems,40.000,,-2,Red Gems,40.000,,-3,Gold Gems,20.000
Finals: Hero,33,4.818,2.560,,43,Primordial Lanugo,21.4,154.2,AP,0.747,0.439,,,15,Octuplet Crystal,33.63,98.1,AP,0.531,0.259,,,62,Magic Gem of Rider,9.7,340.2,AP,0.063,,,,83,Rider Monument,9.7,340.2,AP,0.202,,,,65,Magic Gem of Berserker,19.8,166.7,AP,0.132,,,,86,Berserker Monument,17.9,184.4,AP,0.393,,,,,,,,,,,,7400,224,"31,394",,,43.2,12.1,4.3,141.4,,,19,Forbidden Page,46.667,70.7,AP,0.980,0.490,,,22,Great Knight Medal,46.667,70.7,AP,0.846,0.462,,,1,Proof of Hero,70.000,47.1,AP,0.437,0.213,,,4,Void's Dust,70.000,47.1,AP,0.662,0.319,,,5,Fool's Chain,70.000,47.1,AP,0.615,0.377,,,,,,,,,,,,-1,Blue Gems,46.667,,-2,Red Gems,46.667,,-3,Gold Gems,23.333
Finals: Monarch,31.3,6.513,3.504,,35,Heart of the Foreign God,20.92,149.6,AP,1.088,0.672,,,19,Forbidden Page,35.53,88.1,AP,0.787,0.393,,,70,Secret Gem of Caster,19.62,159.5,AP,0.329,,,,84,Caster Monument,9.6,326.0,AP,0.215,,,,63,Magic Gem of Caster,19.4,161.3,AP,0.108,,,,80,Saber Monument,10.1,309.9,AP,0.240,,,,,,,,,,,,8400,268,"41,137",,,53.2,15.1,3.4,107.9,,,19,Forbidden Page,58.000,54.0,AP,1.284,0.642,,,22,Great Knight Medal,58.000,54.0,AP,1.108,0.606,,,1,Proof of Hero,87.000,36.0,AP,0.573,0.279,,,4,Void's Dust,87.000,36.0,AP,0.867,0.418,,,5,Fool's Chain,87.000,36.0,AP,0.806,0.494,,,,,,,,,,,,-1,Blue Gems,58.000,,-2,Red Gems,58.000,,-3,Gold Gems,29.000
Finals: Champ,31.34,6.811,3.778,,51,Flaming Oni Lantern Plant,24.99,125.4,AP,1.356,0.830,,,27,Aurora Steel,49.08,63.9,AP,0.844,0.523,,,71,Secret Gem of Assassin,25.04,125.2,AP,1.262,,,,85,Assassin Monument,25.4,123.4,AP,0.565,,,,64,Magic Gem of Assassin,15.1,207.5,AP,0.087,,,,,,,,,,,,,,,,,,,,,9400,300,"40,896",,,53.2,15.0,3.5,108.6,,,19,Forbidden Page,57.733,54.3,AP,1.277,0.638,,,22,Great Knight Medal,57.733,54.3,AP,1.102,0.602,,,1,Proof of Hero,86.600,36.2,AP,0.569,0.278,,,4,Void's Dust,86.600,36.2,AP,0.862,0.416,,,5,Fool's Chain,86.600,36.2,AP,0.801,0.491,,,,,,,,,,,,-1,Blue Gems,57.733,,-2,Red Gems,57.733,,-3,Gold Gems,28.867
